Alle Berechnungsarten;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;gen1;L1-2;L1-2;L1-2;L1-2;L1-2;L1-2;L1-2;L1-2;L1-2;L1-2;load1;load1;load1;load1
"Zeitpunkt in s";"Nennfrequenz in Hz";"Tag[Pgn] in s";"Nenn-Leistungsfaktor";"dkd";"dpe";"Turbinenleistung in p.u.";"dpu";"Zusätzliches Drehmoment in p.u.";"Drehmoment Eingang in p.u.";"Td0' in s";"Td' in s";"Tq0' in s";"Tq' in s";"Td0'' in s";"Td'' in s";"Tq0'' in s";"Tq'' in s";"U, Winkel in deg";"u, Betrag in p.u.";"Elektrische Frequenz in Hz";"Gesättigte Hauptfeldreaktanz, d-Achse in p.u.";"Gesättigte Hauptfeldreaktanz, q-Achse in p.u.";"xl in p.u.";"rstr in p.u.";"xrld in p.u.";"xrlq in p.u.";"Subtransiente Reaktanz, d-Achse in p.u.";"Subtransiente Reaktanz, q-Achse in p.u.";"xd' in p.u.";"xq' in p.u.";"Synchrone Reaktanz, d-Achse in p.u.";"Synchrone Reaktanz, q-Achse in p.u.";"Reaktanz der Erregerwicklung in p.u.";"Reaktanz der 1d-Dämpferwicklung in p.u.";"Reaktanz der 1q-Dämpferwicklung in p.u.";"Reaktanz der 2q-Dämpferwicklung in p.u.";"Widerstand der Erregerwicklung in p.u.";"Widerstand der 1d-Dämpferwicklung in p.u.";"Widerstand der 1q-Dämpferwicklung in p.u.";"Widerstand der 2q-Dämpferwicklung in p.u.";"U, Winkel in deg";"u, Betrag in p.u.";"Elektrische Frequenz in Hz";"Mechanisches Moment in p.u.";"Elektrisches Moment in p.u.";"Ständerstrom, d-Achse in p.u.";"Ständerstrom, q-Achse in p.u.";"Strom in Erregerwicklung in p.u.";"Strom in 1d-Dämpferwicklung in p.u.";"Strom in 1q-Dämpferwicklung in p.u.";"Strom in 2q-Dämpferwicklung in p.u.";"Ständerfluss, d-Achse";"Ständerfluss, q-Achse in p.u.";"Subtransienter Fluss, d-Achse in p.u.";"Subtransienter Fluss, q-Achse in p.u.";"Fluss in Erregerwicklung in p.u.";"Fluss in 1d-Dämpferwicklung in p.u.";"Fluss in 1q-Dämpferwicklung in p.u.";"Fluss in 2q-Dämpferwicklung in p.u.";"Spannung, d-Achse in p.u.";"Spannung, q-Achse in p.u.";"Subtransiente Spannung, d-Achse in p.u.";"Subtransiente Spannung, q-Achse in p.u.";"Erregerspannung in p.u.";"Konvertierungsfaktor (=xadu/rfd)";"firel in deg";"Impedanz, phi in deg";"Impedanz, mag in p.u.";"Gesamte Wirkleistung/Anschluss i in MW";"Gesamte Blindleistung/Anschluss i in Mvar";"Gesamte Wirkleistung/Anschluss j in MW";"Gesamte Blindleistung/Anschluss j in Mvar";"u1, Betrag/Anschluss i in p.u.";"u1, Betrag/Anschluss j in p.u.";"Mitsystem-Strom, Betrag/Anschluss i in kA";"Mitsystem-Strom, Betrag/Anschluss j in kA";"u1, Betrag in p.u.";"Mitsystem-Strom, Betrag in kA";"Gesamte Wirkleistung in MW";"Gesamte Blindleistung in Mvar"
0,20166667;60,00000000;19,10303116;1,00000000;0,00000000;0,00000000;0,00204008;0,00000000;0,00000000;0,00000000;8,96000004;3,73128772;0,53500003;0,33461556;0,07500000;0,04984051;0,15000001;0,06254496;0,01974758;0,99998375;60,00070549;0,27819000;0,15666750;0,08316000;0,00000000;0,00000000;0,00000000;0,10000000;0,10000000;0,15048000;0,15000001;0,36135000;0,23982750;0,09142536;0,02229661;0,01886811;0,00000000;0,00011117;0,00317154;0,00310415;0,00000000;0,01974758;0,99998375;60,00070549;0,00204005;0,00000000;-0,00000000;0,00000000;3,59452816;0,00003988;-0,00092313;0,00000000;0,99997288;-0,00014463;0,99997288;-0,00014463;1,32860391;0,99997380;-0,00016242;0,00000000;0,00014463;0,99998374;0,00014463;0,99998374;0,99992981;2,50229750;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99998375;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000
0,21166667;60,00000000;19,10303116;1,00000000;0,00000000;0,00000000;0,00204008;0,00000000;0,00000000;0,00000000;8,96000004;3,73128772;0,53500003;0,33461556;0,07500000;0,04984051;0,15000001;0,06254496;0,02028220;0,99998447;60,00075786;0,27819000;0,15666750;0,08316000;0,00000000;0,00000000;0,00000000;0,10000000;0,10000000;0,15048000;0,15000001;0,36135000;0,23982750;0,09142536;0,02229661;0,01886811;0,00000000;0,00011117;0,00317154;0,00310415;0,00000000;0,02028220;0,99998447;60,00075786;0,00204005;0,00000000;-0,00000000;0,00000000;3,59453144;0,00003535;-0,00086358;0,00000000;0,99997253;-0,00013529;0,99997253;-0,00013529;1,32860386;0,99997335;-0,00015194;0,00000000;0,00013530;0,99998446;0,00013530;0,99998446;0,99992981;2,50229750;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99998447;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000
0,22166667;60,00000000;19,10303116;1,00000000;0,00000000;0,00000000;0,00204008;0,00000000;0,00000000;0,00000000;8,96000004;3,73128772;0,53500003;0,33461556;0,07500000;0,04984051;0,15000001;0,06254496;0,02078232;0,99998522;60,00081095;0,27819000;0,15666750;0,08316000;0,00000000;0,00000000;0,00000000;0,10000000;0,10000000;0,15048000;0,15000001;0,36135000;0,23982750;0,09142536;0,02229661;0,01886811;0,00000000;0,00011117;0,00317154;0,00310415;0,00000000;0,02078232;0,99998522;60,00081095;0,00204005;0,00000000;-0,00000000;0,00000000;3,59453428;0,00003138;-0,00080786;0,00000000;0,99997222;-0,00012657;0,99997222;-0,00012657;1,32860381;0,99997295;-0,00014214;0,00000000;0,00012657;0,99998522;0,00012657;0,99998522;0,99992981;2,50229750;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99998522;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000
0,23166667;60,00000000;19,10303116;1,00000000;0,00000000;0,00000000;0,00204008;0,00000000;0,00000000;0,00000000;8,96000004;3,73128772;0,53500003;0,33461556;0,07500000;0,04984051;0,15000001;0,06254496;0,02125019;0,99998601;60,00086475;0,27819000;0,15666750;0,08316000;0,00000000;0,00000000;0,00000000;0,10000000;0,10000000;0,15048000;0,15000001;0,36135000;0,23982750;0,09142536;0,02229661;0,01886811;0,00000000;0,00011117;0,00317154;0,00310415;0,00000000;0,02125019;0,99998601;60,00086475;0,00204005;0,00000000;-0,00000000;0,00000000;3,59453676;0,00002792;-0,00075574;0,00000000;0,99997195;-0,00011840;0,99997195;-0,00011840;1,32860376;0,99997259;-0,00013297;0,00000000;0,00011840;0,99998601;0,00011840;0,99998601;0,99992981;2,50229750;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99998601;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000
0,24166667;60,00000000;19,10303116;1,00000000;0,00000000;0,00000000;0,00204008;0,00000000;0,00000000;0,00000000;8,96000004;3,73128772;0,53500003;0,33461556;0,07500000;0,04984051;0,15000001;0,06254496;0,02168786;0,99998683;60,00091921;0,27819000;0,15666750;0,08316000;0,00000000;0,00000000;0,00000000;0,10000000;0,10000000;0,15048000;0,15000001;0,36135000;0,23982750;0,09142536;0,02229661;0,01886811;0,00000000;0,00011117;0,00317154;0,00310415;0,00000000;0,02168786;0,99998683;60,00091921;0,00204005;0,00000000;-0,00000000;0,00000000;3,59453890;0,00002488;-0,00070698;0,00000000;0,99997170;-0,00011076;0,99997170;-0,00011076;1,32860371;0,99997227;-0,00012439;0,00000000;0,00011076;0,99998683;0,00011076;0,99998683;0,99992981;2,50229750;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99998683;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000
0,25166667;60,00000000;19,10303116;1,00000000;0,00000000;0,00000000;0,00204008;0,00000000;0,00000000;0,00000000;8,96000004;3,73128772;0,53500003;0,33461556;0,07500000;0,04984051;0,15000001;0,06254496;0,02209730;0,99998768;60,00097428;0,27819000;0,15666750;0,08316000;0,00000000;0,00000000;0,00000000;0,10000000;0,10000000;0,15048000;0,15000001;0,36135000;0,23982750;0,09142536;0,02229661;0,01886811;0,00000000;0,00011117;0,00317154;0,00310415;0,00000000;0,02209730;0,99998768;60,00097428;0,00204004;0,00000000;-0,00000000;0,00000000;3,59454075;0,00002223;-0,00066137;0,00000000;0,99997148;-0,00010362;0,99997148;-0,00010362;1,32860366;0,99997199;-0,00011636;0,00000000;0,00010362;0,99998767;0,00010362;0,99998767;0,99992981;2,50229750;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99998768;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000
0,26166667;60,00000000;19,10303116;1,00000000;0,00000000;0,00000000;0,00204008;0,00000000;0,00000000;0,00000000;8,96000004;3,73128772;0,53500003;0,33461556;0,07500000;0,04984051;0,15000001;0,06254496;0,02248033;0,99998854;60,00102993;0,27819000;0,15666750;0,08316000;0,00000000;0,00000000;0,00000000;0,10000000;0,10000000;0,15048000;0,15000001;0,36135000;0,23982750;0,09142536;0,02229661;0,01886811;0,00000000;0,00011117;0,00317154;0,00310415;0,00000000;0,02248033;0,99998854;60,00102993;0,00204004;0,00000000;-0,00000000;0,00000000;3,59454235;0,00001991;-0,00061870;0,00000000;0,99997128;-0,00009693;0,99997128;-0,00009693;1,32860360;0,99997173;-0,00010885;0,00000000;0,00009693;0,99998854;0,00009693;0,99998854;0,99992981;2,50229750;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99998854;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000
0,27166667;60,00000000;19,10303116;1,00000000;0,00000000;0,00000000;0,00204008;0,00000000;0,00000000;0,00000000;8,96000004;3,73128772;0,53500003;0,33461556;0,07500000;0,04984051;0,15000001;0,06254496;0,02283864;0,99998943;60,00108612;0,27819000;0,15666750;0,08316000;0,00000000;0,00000000;0,00000000;0,10000000;0,10000000;0,15048000;0,15000001;0,36135000;0,23982750;0,09142536;0,02229661;0,01886811;0,00000000;0,00011117;0,00317154;0,00310415;0,00000000;0,02283864;0,99998943;60,00108612;0,00204004;0,00000000;-0,00000000;0,00000000;3,59454373;0,00001788;-0,00057879;0,00000000;0,99997109;-0,00009068;0,99997109;-0,00009068;1,32860355;0,99997151;-0,00010183;0,00000000;0,00009068;0,99998943;0,00009068;0,99998943;0,99992981;2,50229750;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99998943;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000
0,28166667;60,00000000;19,10303116;1,00000000;0,00000000;0,00000000;0,00204008;0,00000000;0,00000000;0,00000000;8,96000004;3,73128772;0,53500003;0,33461556;0,07500000;0,04984051;0,15000001;0,06254496;0,02317384;0,99999034;60,00114283;0,27819000;0,15666750;0,08316000;0,00000000;0,00000000;0,00000000;0,10000000;0,10000000;0,15048000;0,15000001;0,36135000;0,23982750;0,09142536;0,02229661;0,01886811;0,00000000;0,00011117;0,00317154;0,00310415;0,00000000;0,02317384;0,99999034;60,00114283;0,00204004;0,00000000;-0,00000000;0,00000000;3,59454492;0,00001610;-0,00054145;0,00000000;0,99997093;-0,00008483;0,99997093;-0,00008483;1,32860349;0,99997130;-0,00009526;0,00000000;0,00008483;0,99999033;0,00008483;0,99999033;0,99992981;2,50229750;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99999034;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000
0,29166667;60,00000000;19,10303116;1,00000000;0,00000000;0,00000000;0,00204008;0,00000000;0,00000000;0,00000000;8,96000004;3,73128772;0,53500003;0,33461556;0,07500000;0,04984051;0,15000001;0,06254496;0,02348741;0,99999125;60,00120001;0,27819000;0,15666750;0,08316000;0,00000000;0,00000000;0,00000000;0,10000000;0,10000000;0,15048000;0,15000001;0,36135000;0,23982750;0,09142536;0,02229661;0,01886811;0,00000000;0,00011117;0,00317154;0,00310415;0,00000000;0,02348741;0,99999125;60,00120001;0,00204003;0,00000000;-0,00000000;0,00000000;3,59454594;0,00001455;-0,00050651;0,00000000;0,99997078;-0,00007935;0,99997078;-0,00007935;1,32860344;0,99997112;-0,00008912;0,00000000;0,00007936;0,99999125;0,00007936;0,99999125;0,99992981;2,50229750;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99999125;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000
0,30166667;60,00000000;19,10303116;1,00000000;0,00000000;0,00000000;0,00204008;0,00000000;0,00000000;0,00000000;8,96000004;3,73128772;0,53500003;0,33461556;0,07500000;0,04984051;0,15000001;0,06254496;0,02378075;0,99999219;60,00125763;0,27819000;0,15666750;0,08316000;0,00000000;0,00000000;0,00000000;0,10000000;0,10000000;0,15048000;0,15000001;0,36135000;0,23982750;0,09142536;0,02229661;0,01886811;0,00000000;0,00011117;0,00317154;0,00310415;0,00000000;0,02378075;0,99999219;60,00125763;0,00204003;0,00000000;-0,00000000;0,00000000;3,59454681;0,00001319;-0,00047384;0,00000000;0,99997065;-0,00007423;0,99997065;-0,00007423;1,32860338;0,99997095;-0,00008337;0,00000000;0,00007424;0,99999218;0,00007424;0,99999218;0,99992981;2,50229750;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99999219;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000
0,31166667;60,00000000;19,10303116;1,00000000;0,00000000;0,00000000;0,00204008;0,00000000;0,00000000;0,00000000;8,96000004;3,73128772;0,53500003;0,33461556;0,07500000;0,04984051;0,15000001;0,06254496;0,02405517;0,99999313;60,00131567;0,27819000;0,15666750;0,08316000;0,00000000;0,00000000;0,00000000;0,10000000;0,10000000;0,15048000;0,15000001;0,36135000;0,23982750;0,09142536;0,02229661;0,01886811;0,00000000;0,00011117;0,00317154;0,00310415;0,00000000;0,02405517;0,99999313;60,00131567;0,00204003;0,00000000;-0,00000000;0,00000000;3,59454756;0,00001200;-0,00044327;0,00000000;0,99997052;-0,00006945;0,99997052;-0,00006945;1,32860333;0,99997080;-0,00007799;0,00000000;0,00006945;0,99999313;0,00006945;0,99999313;0,99992981;2,50229750;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99999313;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000
0,32166667;60,00000000;19,10303116;1,00000000;0,00000000;0,00000000;0,00204008;0,00000000;0,00000000;0,00000000;8,96000004;3,73128772;0,53500003;0,33461556;0,07500000;0,04984051;0,15000001;0,06254496;0,02431188;0,99999408;60,00137410;0,27819000;0,15666750;0,08316000;0,00000000;0,00000000;0,00000000;0,10000000;0,10000000;0,15048000;0,15000001;0,36135000;0,23982750;0,09142536;0,02229661;0,01886811;0,00000000;0,00011117;0,00317154;0,00310415;0,00000000;0,02431188;0,99999408;60,00137410;0,00204003;0,00000000;-0,00000000;0,00000000;3,59454819;0,00001096;-0,00041467;0,00000000;0,99997041;-0,00006496;0,99997041;-0,00006496;1,32860327;0,99997066;-0,00007296;0,00000000;0,00006497;0,99999408;0,00006497;0,99999408;0,99992981;2,50229750;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99999408;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000
0,33166667;60,00000000;19,10303116;1,00000000;0,00000000;0,00000000;0,00204008;0,00000000;0,00000000;0,00000000;8,96000004;3,73128772;0,53500003;0,33461556;0,07500000;0,04984051;0,15000001;0,06254496;0,02455203;0,99999505;60,00143289;0,27819000;0,15666750;0,08316000;0,00000000;0,00000000;0,00000000;0,10000000;0,10000000;0,15048000;0,15000001;0,36135000;0,23982750;0,09142536;0,02229661;0,01886811;0,00000000;0,00011117;0,00317154;0,00310415;0,00000000;0,02455203;0,99999505;60,00143289;0,00204003;0,00000000;-0,00000000;0,00000000;3,59454872;0,00001005;-0,00038792;0,00000000;0,99997030;-0,00006077;0,99997030;-0,00006077;1,32860321;0,99997053;-0,00006825;0,00000000;0,00006078;0,99999504;0,00006078;0,99999504;0,99992981;2,50229750;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99999505;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000
0,34166667;60,00000000;19,10303116;1,00000000;0,00000000;0,00000000;0,00204008;0,00000000;0,00000000;0,00000000;8,96000004;3,73128772;0,53500003;0,33461556;0,07500000;0,04984051;0,15000001;0,06254496;0,02477669;0,99999602;60,00149202;0,27819000;0,15666750;0,08316000;0,00000000;0,00000000;0,00000000;0,10000000;0,10000000;0,15048000;0,15000001;0,36135000;0,23982750;0,09142536;0,02229661;0,01886811;0,00000000;0,00011117;0,00317154;0,00310415;0,00000000;0,02477669;0,99999602;60,00149202;0,00204002;0,00000000;-0,00000000;0,00000000;3,59454916;0,00000925;-0,00036289;0,00000000;0,99997021;-0,00005685;0,99997021;-0,00005685;1,32860316;0,99997042;-0,00006385;0,00000000;0,00005685;0,99999601;0,00005685;0,99999601;0,99992981;2,50229750;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99999602;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000
0,35166667;60,00000000;19,10303116;1,00000000;0,00000000;0,00000000;0,00204008;0,00000000;0,00000000;0,00000000;8,96000004;3,73128772;0,53500003;0,33461556;0,07500000;0,04984051;0,15000001;0,06254496;0,02498685;0,99999699;60,00155147;0,27819000;0,15666750;0,08316000;0,00000000;0,00000000;0,00000000;0,10000000;0,10000000;0,15048000;0,15000001;0,36135000;0,23982750;0,09142536;0,02229661;0,01886811;0,00000000;0,00011117;0,00317154;0,00310415;0,00000000;0,02498685;0,99999699;60,00155147;0,00204002;0,00000000;-0,00000000;0,00000000;3,59454953;0,00000856;-0,00033948;0,00000000;0,99997011;-0,00005318;0,99997011;-0,00005318;1,32860310;0,99997031;-0,00005973;0,00000000;0,00005319;0,99999699;0,00005319;0,99999699;0,99992981;2,50229750;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99999699;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000
0,36166667;60,00000000;19,10303116;1,00000000;0,00000000;0,00000000;0,00204008;0,00000000;0,00000000;0,00000000;8,96000004;3,73128772;0,53500003;0,33461556;0,07500000;0,04984051;0,15000001;0,06254496;0,02518345;0,99999797;60,00161122;0,27819000;0,15666750;0,08316000;0,00000000;0,00000000;0,00000000;0,10000000;0,10000000;0,15048000;0,15000001;0,36135000;0,23982750;0,09142536;0,02229661;0,01886811;0,00000000;0,00011117;0,00317154;0,00310415;0,00000000;0,02518345;0,99999797;60,00161122;0,00204002;0,00000000;-0,00000000;0,00000000;3,59454984;0,00000795;-0,00031757;0,00000000;0,99997003;-0,00004975;0,99997003;-0,00004975;1,32860304;0,99997021;-0,00005587;0,00000000;0,00004976;0,99999797;0,00004976;0,99999797;0,99992981;2,50229750;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99999797;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000
0,37166667;60,00000000;19,10303116;1,00000000;0,00000000;0,00000000;0,00204008;0,00000000;0,00000000;0,00000000;8,96000004;3,73128772;0,53500003;0,33461556;0,07500000;0,04984051;0,15000001;0,06254496;0,02536737;0,99999896;60,00167125;0,27819000;0,15666750;0,08316000;0,00000000;0,00000000;0,00000000;0,10000000;0,10000000;0,15048000;0,15000001;0,36135000;0,23982750;0,09142536;0,02229661;0,01886811;0,00000000;0,00011117;0,00317154;0,00310415;0,00000000;0,02536737;0,99999896;60,00167125;0,00204002;0,00000000;-0,00000000;0,00000000;3,59455009;0,00000741;-0,00029709;0,00000000;0,99996995;-0,00004654;0,99996995;-0,00004654;1,32860299;0,99997012;-0,00005227;0,00000000;0,00004655;0,99999896;0,00004655;0,99999896;0,99992981;2,50229750;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99999896;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000
0,38166667;60,00000000;19,10303116;1,00000000;0,00000000;0,00000000;0,00204008;0,00000000;0,00000000;0,00000000;8,96000004;3,73128772;0,53500003;0,33461556;0,07500000;0,04984051;0,15000001;0,06254496;0,02553943;0,99999995;60,00173154;0,27819000;0,15666750;0,08316000;0,00000000;0,00000000;0,00000000;0,10000000;0,10000000;0,15048000;0,15000001;0,36135000;0,23982750;0,09142536;0,02229661;0,01886811;0,00000000;0,00011117;0,00317154;0,00310415;0,00000000;0,02553943;0,99999995;60,00173154;0,00204002;0,00000000;-0,00000000;0,00000000;3,59455028;0,00000694;-0,00027792;0,00000000;0,99996987;-0,00004354;0,99996987;-0,00004354;1,32860293;0,99997003;-0,00004890;0,00000000;0,00004354;0,99999995;0,00004354;0,99999995;0,99992981;2,50229750;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,99999995;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000
0,39166667;60,00000000;19,10303116;1,00000000;0,00000000;0,00000000;0,00204008;0,00000000;0,00000000;0,00000000;8,96000004;3,73128772;0,53500003;0,33461556;0,07500000;0,04984051;0,15000001;0,06254496;0,02570038;1,00000095;60,00179208;0,27819000;0,15666750;0,08316000;0,00000000;0,00000000;0,00000000;0,10000000;0,10000000;0,15048000;0,15000001;0,36135000;0,23982750;0,09142536;0,02229661;0,01886811;0,00000000;0,00011117;0,00317154;0,00310415;0,00000000;0,02570038;1,00000095;60,00179208;0,00204001;0,00000000;-0,00000000;0,00000000;3,59455043;0,00000653;-0,00025999;0,00000000;0,99996980;-0,00004073;0,99996980;-0,00004073;1,32860287;0,99996995;-0,00004574;0,00000000;0,00004073;1,00000095;0,00004073;1,00000095;0,99992981;2,50229750;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;1,00000095;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000
0,40166667;60,00000000;19,10303116;1,00000000;0,00000000;0,00000000;0,00204008;0,00000000;0,00000000;0,00000000;8,96000004;3,73128772;0,53500003;0,33461556;0,07500000;0,04984051;0,15000001;0,06254496;0,02585095;1,00000195;60,00185284;0,27819000;0,15666750;0,08316000;0,00000000;0,00000000;0,00000000;0,10000000;0,10000000;0,15048000;0,15000001;0,36135000;0,23982750;0,09142536;0,02229661;0,01886811;0,00000000;0,00011117;0,00317154;0,00310415;0,00000000;0,02585095;1,00000195;60,00185284;0,00204001;0,00000000;-0,00000000;0,00000000;3,59455055;0,00000618;-0,00024322;0,00000000;0,99996973;-0,00003810;0,99996973;-0,00003810;1,32860281;0,99996987;-0,00004279;0,00000000;0,00003811;1,00000195;0,00003811;1,00000195;0,99992981;2,50229750;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;1,00000195;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000
0,41166667;60,00000000;19,10303116;1,00000000;0,00000000;0,00000000;0,00204008;0,00000000;0,00000000;0,00000000;8,96000004;3,73128772;0,53500003;0,33461556;0,07500000;0,04984051;0,15000001;0,06254496;0,02599181;1,00000295;60,00191381;0,27819000;0,15666750;0,08316000;0,00000000;0,00000000;0,00000000;0,10000000;0,10000000;0,15048000;0,15000001;0,36135000;0,23982750;0,09142536;0,02229661;0,01886811;0,00000000;0,00011117;0,00317154;0,00310415;0,00000000;0,02599181;1,00000295;60,00191381;0,00204001;0,00000000;-0,00000000;0,00000000;3,59455063;0,00000586;-0,00022752;0,00000000;0,99996967;-0,00003565;0,99996967;-0,00003565;1,32860276;0,99996980;-0,00004003;0,00000000;0,00003565;1,00000295;0,00003565;1,00000295;0,99992981;2,50229750;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;1,00000295;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000
0,42166667;60,00000000;19,10303116;1,00000000;0,00000000;0,00000000;0,00204008;0,00000000;0,00000000;0,00000000;8,96000004;3,73128772;0,53500003;0,33461556;0,07500000;0,04984051;0,15000001;0,06254496;0,02612357;1,00000396;60,00197499;0,27819000;0,15666750;0,08316000;0,00000000;0,00000000;0,00000000;0,10000000;0,10000000;0,15048000;0,15000001;0,36135000;0,23982750;0,09142536;0,02229661;0,01886811;0,00000000;0,00011117;0,00317154;0,00310415;0,00000000;0,02612357;1,00000396;60,00197499;0,00204001;0,00000000;-0,00000000;0,00000000;3,59455068;0,00000559;-0,00021285;0,00000000;0,99996961;-0,00003335;0,99996961;-0,00003335;1,32860270;0,99996973;-0,00003745;0,00000000;0,00003335;1,00000396;0,00003335;1,00000396;0,99992981;2,50229750;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;1,00000396;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000
0,43166667;60,00000000;19,10303116;1,00000000;0,00000000;0,00000000;0,00204008;0,00000000;0,00000000;0,00000000;8,96000004;3,73128772;0,53500003;0,33461556;0,07500000;0,04984051;0,15000001;0,06254496;0,02624684;1,00000497;60,00203635;0,27819000;0,15666750;0,08316000;0,00000000;0,00000000;0,00000000;0,10000000;0,10000000;0,15048000;0,15000001;0,36135000;0,23982750;0,09142536;0,02229661;0,01886811;0,00000000;0,00011117;0,00317154;0,00310415;0,00000000;0,02624684;1,00000497;60,00203635;0,00204000;0,00000000;-0,00000000;0,00000000;3,59455071;0,00000534;-0,00019911;0,00000000;0,99996955;-0,00003119;0,99996955;-0,00003119;1,32860264;0,99996967;-0,00003503;0,00000000;0,00003120;1,00000497;0,00003120;1,00000497;0,99992981;2,50229750;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;1,00000497;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000
