IEEEtype3 SCPT;SCPT;SCPT;SCPT;SCPT;SCPT;SCPT;SCPT;SCPT;SCPT;SCPT;SCPT;SCPT;SCPT;SCPT;SCPT;SCPT;SCPT;SCPT;SCPT;SCPT;SCPT;SCPT;SCPT;SCPT;SCPT;SCPT;SCPT;SCPT;SCPT;SCPT;SCPT;SCPT;SCPT
"Zeitpunkt in s";"A";"A1";"Ki1";"Current Factor in pu";"Voltage Factor in pu";"Controller Gain in pu";"Stabilization Path Gain in pu";"Excitor Constant in pu";"Measurement Delay in s";"Stabilization Path 1th Time Constant in s";"Excitor Time Constant in s";"Controller Time Constant in s";"Controller Output Minimum in pu";"Controller Output Maximum in pu";"Excitor Maximum Output in pu";"curex";"ur";"ui";"ir";"ii";"u";"usetp";"Vbias";"avrref";"upss";"vuel";"voel";"V1";"V2";"Vr";"Vb";"Vb1";"uerrs"
5,181167;0,316161;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,805881;0,941811;0,448033;0,715197;0,162749;1,042949;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,505126;0,826946;-0,663715;1,407888;1,791692;1,564040
5,182167;0,316189;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,804507;0,942483;0,446772;0,714588;0,161743;1,043015;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,503108;0,826928;-0,664301;1,405590;1,791692;1,560925
5,183167;0,316217;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,803136;0,943150;0,445514;0,713981;0,160743;1,043079;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,501097;0,826912;-0,664871;1,403315;1,791692;1,557826
5,184167;0,316244;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,801769;0,943812;0,444261;0,713374;0,159748;1,043144;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,499093;0,826895;-0,665427;1,401061;1,791692;1,554744
5,185167;0,316271;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,800407;0,944469;0,443012;0,712767;0,158760;1,043207;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,497096;0,826879;-0,665967;1,398829;1,791692;1,551678
5,186167;0,316298;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,799048;0,945121;0,441767;0,712162;0,157778;1,043269;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,495107;0,826863;-0,666493;1,396619;1,791692;1,548630
5,187167;0,316324;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,797693;0,945767;0,440527;0,711557;0,156802;1,043331;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,493125;0,826847;-0,667003;1,394431;1,791692;1,545598
5,188167;0,316349;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,796342;0,946409;0,439291;0,710953;0,155832;1,043392;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,491151;0,826832;-0,667498;1,392265;1,791692;1,542583
5,189167;0,316375;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,794995;0,947046;0,438060;0,710350;0,154869;1,043452;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,489184;0,826816;-0,667978;1,390121;1,791692;1,539585
5,190167;0,316399;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,793653;0,947678;0,436833;0,709748;0,153911;1,043512;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,487226;0,826801;-0,668442;1,387999;1,791692;1,536604
5,191167;0,316424;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,792314;0,948305;0,435611;0,709147;0,152960;1,043570;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,485274;0,826787;-0,668892;1,385900;1,791692;1,533640
5,192167;0,316447;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,790980;0,948927;0,434394;0,708547;0,152015;1,043628;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,483331;0,826772;-0,669327;1,383823;1,791692;1,530694
5,193167;0,316471;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,789650;0,949544;0,433181;0,707948;0,151076;1,043685;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,481396;0,826758;-0,669747;1,381768;1,791692;1,527765
5,194167;0,316493;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,788325;0,950156;0,431974;0,707350;0,150143;1,043742;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,479468;0,826745;-0,670152;1,379735;1,791692;1,524853
5,195167;0,316516;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,787003;0,950763;0,430771;0,706754;0,149217;1,043797;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,477549;0,826731;-0,670542;1,377724;1,791692;1,521960
5,196167;0,316538;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,785687;0,951364;0,429573;0,706158;0,148297;1,043852;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,475638;0,826718;-0,670918;1,375736;1,791692;1,519084
5,197167;0,316559;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,784374;0,951961;0,428381;0,705564;0,147384;1,043906;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,473735;0,826705;-0,671279;1,373770;1,791692;1,516225
5,198167;0,316580;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,783067;0,952553;0,427193;0,704972;0,146477;1,043959;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,471840;0,826692;-0,671625;1,371826;1,791692;1,513385
5,199167;0,316601;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,781764;0,953140;0,426011;0,704380;0,145576;1,044012;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,469954;0,826680;-0,671956;1,369905;1,791692;1,510563
5,200167;0,316621;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,780465;0,953722;0,424834;0,703791;0,144682;1,044063;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,468076;0,826668;-0,672273;1,368006;1,791692;1,507758
5,201167;0,316640;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,779171;0,954298;0,423662;0,703202;0,143794;1,044114;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,466207;0,826656;-0,672575;1,366129;1,791692;1,504972
5,202167;0,316659;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,777882;0,954870;0,422495;0,702615;0,142913;1,044165;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,464346;0,826644;-0,672863;1,364275;1,791692;1,502204
5,203167;0,316678;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,776598;0,955437;0,421334;0,702030;0,142038;1,044214;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,462494;0,826633;-0,673136;1,362443;1,791692;1,499454
5,204167;0,316696;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,775319;0,955999;0,420179;0,701447;0,141169;1,044262;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,460650;0,826622;-0,673395;1,360634;1,791692;1,496723
5,205167;0,316713;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,774044;0,956556;0,419029;0,700865;0,140308;1,044310;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,458816;0,826612;-0,673639;1,358847;1,791692;1,494010
5,206167;0,316730;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,772774;0,957108;0,417884;0,700284;0,139452;1,044357;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,456990;0,826601;-0,673869;1,357082;1,791692;1,491316
5,207167;0,316747;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,771510;0,957654;0,416746;0,699706;0,138604;1,044404;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,455173;0,826591;-0,674085;1,355340;1,791692;1,488641
5,208167;0,316763;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,770250;0,958196;0,415613;0,699129;0,137761;1,044449;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,453365;0,826582;-0,674287;1,353620;1,791692;1,485984
5,209167;0,316778;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,768996;0,958733;0,414485;0,698555;0,136926;1,044494;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,451566;0,826572;-0,674474;1,351922;1,791692;1,483346
5,210167;0,316793;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,767746;0,959265;0,413364;0,697982;0,136097;1,044538;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,449777;0,826563;-0,674648;1,350247;1,791692;1,480726
5,211167;0,316808;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,766502;0,959792;0,412249;0,697411;0,135275;1,044581;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,447996;0,826554;-0,674808;1,348595;1,791692;1,478126
5,212167;0,316822;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,765263;0,960314;0,411139;0,696842;0,134459;1,044623;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,446225;0,826546;-0,674953;1,346964;1,791692;1,475545
5,213167;0,316835;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,764029;0,960831;0,410036;0,696275;0,133650;1,044665;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,444464;0,826538;-0,675085;1,345357;1,791692;1,472983
5,214167;0,316848;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,762800;0,961343;0,408938;0,695711;0,132848;1,044706;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,442711;0,826530;-0,675203;1,343771;1,791692;1,470439
5,215167;0,316861;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,761577;0,961850;0,407847;0,695148;0,132052;1,044746;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,440968;0,826522;-0,675307;1,342208;1,791692;1,467915
5,216167;0,316872;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,760359;0,962352;0,406762;0,694588;0,131264;1,044785;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,439235;0,826515;-0,675398;1,340667;1,791692;1,465411
5,217167;0,316884;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,759147;0,962849;0,405683;0,694030;0,130481;1,044824;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,437512;0,826508;-0,675475;1,339149;1,791692;1,462925
5,218167;0,316895;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,757940;0,963341;0,404611;0,693474;0,129706;1,044862;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,435798;0,826502;-0,675538;1,337653;1,791692;1,460459
5,219167;0,316905;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,756739;0,963828;0,403545;0,692921;0,128938;1,044899;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,434094;0,826496;-0,675588;1,336179;1,791692;1,458013
5,220167;0,316915;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,755543;0,964311;0,402485;0,692370;0,128176;1,044935;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,432399;0,826490;-0,675625;1,334728;1,791692;1,455585
5,221167;0,316924;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,754353;0,964788;0,401432;0,691821;0,127421;1,044971;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,430715;0,826484;-0,675648;1,333299;1,791692;1,453178
5,222167;0,316933;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,753169;0,965261;0,400385;0,691275;0,126673;1,045006;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,429041;0,826479;-0,675658;1,331892;1,791692;1,450790
5,223167;0,316941;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,751990;0,965728;0,399345;0,690732;0,125931;1,045040;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,427376;0,826474;-0,675655;1,330508;1,791692;1,448422
5,224167;0,316948;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,750817;0,966191;0,398312;0,690191;0,125197;1,045073;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,425722;0,826469;-0,675639;1,329146;1,791692;1,446073
5,225167;0,316955;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,749650;0,966649;0,397285;0,689653;0,124469;1,045105;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,424078;0,826465;-0,675610;1,327806;1,791692;1,443744
5,226167;0,316962;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,748488;0,967102;0,396265;0,689117;0,123749;1,045137;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,422444;0,826461;-0,675568;1,326488;1,791692;1,441435
5,227167;0,316968;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,747333;0,967550;0,395252;0,688584;0,123035;1,045168;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,420821;0,826458;-0,675513;1,325192;1,791692;1,439146
5,228167;0,316973;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,746183;0,967993;0,394246;0,688054;0,122328;1,045199;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,419207;0,826454;-0,675445;1,323919;1,791692;1,436876
5,229167;0,316978;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,745040;0,968431;0,393246;0,687526;0,121628;1,045228;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,417605;0,826451;-0,675365;1,322668;1,791692;1,434627
5,230167;0,316982;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,743902;0,968865;0,392254;0,687002;0,120935;1,045257;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,416012;0,826449;-0,675272;1,321439;1,791692;1,432398
5,231167;0,316986;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,742771;0,969293;0,391269;0,686480;0,120248;1,045285;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,414431;0,826446;-0,675166;1,320231;1,791692;1,430188
5,232167;0,316989;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,741646;0,969717;0,390290;0,685962;0,119569;1,045312;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,412860;0,826445;-0,675048;1,319046;1,791692;1,427999
5,233167;0,316992;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,740526;0,970136;0,389319;0,685446;0,118897;1,045339;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,411299;0,826443;-0,674918;1,317883;1,791692;1,425830
5,234167;0,316994;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,739413;0,970550;0,388355;0,684933;0,118231;1,045365;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,409750;0,826442;-0,674776;1,316742;1,791692;1,423681
5,235167;0,316995;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,738307;0,970960;0,387398;0,684424;0,117573;1,045390;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,408211;0,826441;-0,674621;1,315623;1,791692;1,421552
5,236167;0,316996;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,737206;0,971364;0,386449;0,683917;0,116922;1,045414;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,406683;0,826440;-0,674454;1,314526;1,791692;1,419443
5,237167;0,316997;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,736112;0,971764;0,385506;0,683414;0,116277;1,045438;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,405166;0,826440;-0,674275;1,313450;1,791692;1,417355
5,238167;0,316996;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,735024;0,972159;0,384572;0,682914;0,115640;1,045461;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,403660;0,826440;-0,674085;1,312397;1,791692;1,415286
5,239167;0,316996;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,733943;0,972549;0,383644;0,682417;0,115009;1,045483;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,402165;0,826441;-0,673882;1,311365;1,791692;1,413239
5,240167;0,316994;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,732868;0,972935;0,382724;0,681924;0,114386;1,045505;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,400681;0,826442;-0,673668;1,310355;1,791692;1,411211
5,241167;0,316992;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,731799;0,973316;0,381812;0,681433;0,113769;1,045525;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,399208;0,826443;-0,673442;1,309366;1,791692;1,409204
5,242167;0,316990;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,730737;0,973692;0,380907;0,680947;0,113160;1,045545;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,397746;0,826444;-0,673205;1,308400;1,791692;1,407217
5,243167;0,316986;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,729682;0,974063;0,380010;0,680463;0,112558;1,045565;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,396296;0,826446;-0,672956;1,307455;1,791692;1,405251
5,244167;0,316983;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,728633;0,974429;0,379120;0,679983;0,111962;1,045583;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,394857;0,826449;-0,672695;1,306531;1,791692;1,403305
5,245167;0,316978;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,727591;0,974791;0,378238;0,679507;0,111374;1,045601;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,393430;0,826451;-0,672424;1,305629;1,791692;1,401379
5,246167;0,316973;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,726555;0,975148;0,377364;0,679034;0,110793;1,045618;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,392014;0,826454;-0,672141;1,304749;1,791692;1,399474
5,247167;0,316968;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,725526;0,975501;0,376497;0,678565;0,110219;1,045635;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,390609;0,826458;-0,671847;1,303890;1,791692;1,397590
5,248167;0,316962;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,724504;0,975849;0,375639;0,678099;0,109652;1,045651;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,389216;0,826461;-0,671543;1,303052;1,791692;1,395726
5,249167;0,316955;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,723489;0,976192;0,374788;0,677637;0,109092;1,045666;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,387835;0,826465;-0,671227;1,302236;1,791692;1,393883
5,250167;0,316948;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,722481;0,976530;0,373945;0,677179;0,108539;1,045680;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,386465;0,826470;-0,670901;1,301441;1,791692;1,392060
5,251167;0,316940;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,721479;0,976864;0,373111;0,676724;0,107993;1,045694;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,385108;0,826475;-0,670563;1,300667;1,791692;1,390257
5,252167;0,316931;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,720485;0,977193;0,372284;0,676273;0,107454;1,045707;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,383761;0,826480;-0,670216;1,299915;1,791692;1,388476
5,253167;0,316922;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,719497;0,977518;0,371465;0,675826;0,106923;1,045719;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,382427;0,826485;-0,669857;1,299183;1,791692;1,386715
5,254167;0,316913;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,718516;0,977838;0,370655;0,675383;0,106398;1,045730;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,381105;0,826491;-0,669489;1,298473;1,791692;1,384974
5,255167;0,316902;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,717543;0,978153;0,369852;0,674944;0,105881;1,045741;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,379794;0,826497;-0,669110;1,297784;1,791692;1,383254
5,256167;0,316891;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,716576;0,978464;0,369058;0,674509;0,105371;1,045751;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,378496;0,826504;-0,668721;1,297115;1,791692;1,381555
5,257167;0,316880;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,715617;0,978770;0,368272;0,674078;0,104868;1,045761;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,377210;0,826511;-0,668322;1,296468;1,791692;1,379876
5,258167;0,316868;0,687144;2,620000;2,620000;1,190000;120,000000;0,020000;1,000000;0,000000;0,600000;0,050000;0,150000;-1,200000;1,200000;2,780000;1,714664;0,979072;0,367494;0,673650;0,104372;1,045770;1,025000;-0,002683;1,022317;0,000000;0,000000;0,000000;2,375936;0,826518;-0,667913;1,295841;1,791692;1,378218
