Standard Model;G3;G3;G3;G3;G3;G3;G3;G3;G3;G3;G3;G3;G3;G3;G3;G3;G3;G3;G3;G3;G3;G3;G3;G3;G3;G3;G3;G3;G3;G3;G3;G3;G3;G3;G3;G3;G3;G3;G3;G3;G3;G3
"Zeitpunkt in s";"Gesättigte Hauptfeldreaktanz, d-Achse in p.u.";"Gesättigte Hauptfeldreaktanz, q-Achse in p.u.";"xl in p.u.";"rstr in p.u.";"xrld in p.u.";"xrlq in p.u.";"Subtransiente Reaktanz, d-Achse in p.u.";"Subtransiente Reaktanz, q-Achse in p.u.";"xd' in p.u.";"xq' in p.u.";"Synchrone Reaktanz, d-Achse in p.u.";"Synchrone Reaktanz, q-Achse in p.u.";"Reaktanz der Erregerwicklung in p.u.";"Reaktanz der 1d-Dämpferwicklung in p.u.";"Reaktanz der 1q-Dämpferwicklung in p.u.";"Reaktanz der 2q-Dämpferwicklung in p.u.";"Widerstand der Erregerwicklung in p.u.";"Widerstand der 1d-Dämpferwicklung in p.u.";"Widerstand der 1q-Dämpferwicklung in p.u.";"Widerstand der 2q-Dämpferwicklung in p.u.";"Mechanisches Moment in p.u.";"Elektrisches Moment in p.u.";"Ständerstrom, d-Achse in p.u.";"Ständerstrom, q-Achse in p.u.";"Strom in Erregerwicklung in p.u.";"Strom in 1d-Dämpferwicklung in p.u.";"Strom in 1q-Dämpferwicklung in p.u.";"Strom in 2q-Dämpferwicklung in p.u.";"Ständerfluss, d-Achse";"Ständerfluss, q-Achse in p.u.";"Subtransienter Fluss, d-Achse in p.u.";"Subtransienter Fluss, q-Achse in p.u.";"Fluss in Erregerwicklung in p.u.";"Fluss in 1d-Dämpferwicklung in p.u.";"Fluss in 1q-Dämpferwicklung in p.u.";"Fluss in 2q-Dämpferwicklung in p.u.";"Spannung, d-Achse in p.u.";"Spannung, q-Achse in p.u.";"Subtransiente Spannung, d-Achse in p.u.";"Subtransiente Spannung, q-Achse in p.u.";"Erregerspannung in p.u.";"Konvertierungsfaktor (=xadu/rfd)"
2,428167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,767106;0,695781;0,467798;0,479685;0,861869;0,000755;0,033502;0,035268;0,581379;-0,668099;0,674939;-0,572162;0,758301;0,626125;-0,617503;-0,606582;0,678648;0,593823;0,582711;0,687383;1,402985;1,988891
2,429167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,767097;0,695773;0,467954;0,479444;0,862002;0,000770;0,033308;0,035146;0,581351;-0,668189;0,674942;-0,572300;0,758308;0,626118;-0,617645;-0,606751;0,678748;0,593804;0,582859;0,687395;1,402985;1,988891
2,430167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,767087;0,695763;0,468111;0,479201;0,862135;0,000785;0,033114;0,035022;0,581322;-0,668279;0,674945;-0,572438;0,758315;0,626110;-0,617787;-0,606919;0,678848;0,593784;0,583007;0,687406;1,402985;1,988891
2,431167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,767077;0,695751;0,468267;0,478956;0,862269;0,000799;0,032919;0,034899;0,581294;-0,668367;0,674947;-0,572576;0,758322;0,626103;-0,617928;-0,607087;0,678946;0,593764;0,583155;0,687418;1,402985;1,988891
2,432167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,767068;0,695738;0,468425;0,478709;0,862403;0,000814;0,032724;0,034774;0,581265;-0,668454;0,674950;-0,572712;0,758329;0,626095;-0,618068;-0,607254;0,679043;0,593744;0,583301;0,687429;1,402985;1,988891
2,433167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,767058;0,695723;0,468582;0,478460;0,862537;0,000828;0,032528;0,034649;0,581236;-0,668540;0,674953;-0,572848;0,758336;0,626087;-0,618207;-0,607420;0,679139;0,593724;0,583447;0,687441;1,402985;1,988891
2,434167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,767048;0,695706;0,468740;0,478210;0,862672;0,000842;0,032331;0,034523;0,581207;-0,668625;0,674955;-0,572983;0,758342;0,626079;-0,618345;-0,607586;0,679234;0,593704;0,583592;0,687452;1,402985;1,988891
2,435167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,767039;0,695688;0,468899;0,477957;0,862807;0,000856;0,032134;0,034396;0,581178;-0,668709;0,674958;-0,573117;0,758349;0,626071;-0,618483;-0,607751;0,679327;0,593684;0,583736;0,687463;1,402985;1,988891
2,436167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,767029;0,695668;0,469057;0,477703;0,862943;0,000871;0,031936;0,034269;0,581149;-0,668792;0,674960;-0,573251;0,758356;0,626063;-0,618619;-0,607915;0,679420;0,593663;0,583880;0,687475;1,402985;1,988891
2,437167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,767019;0,695647;0,469217;0,477446;0,863079;0,000885;0,031738;0,034141;0,581120;-0,668873;0,674963;-0,573384;0,758363;0,626055;-0,618755;-0,608079;0,679512;0,593643;0,584022;0,687486;1,402985;1,988891
2,438167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,767009;0,695624;0,469376;0,477188;0,863216;0,000899;0,031539;0,034012;0,581090;-0,668954;0,674965;-0,573516;0,758369;0,626046;-0,618890;-0,608243;0,679602;0,593622;0,584164;0,687497;1,402985;1,988891
2,439167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,767000;0,695599;0,469536;0,476928;0,863353;0,000913;0,031340;0,033883;0,581060;-0,669033;0,674968;-0,573648;0,758376;0,626037;-0,619024;-0,608405;0,679691;0,593601;0,584306;0,687508;1,402985;1,988891
2,440167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,766990;0,695573;0,469697;0,476666;0,863490;0,000926;0,031140;0,033753;0,581030;-0,669112;0,674970;-0,573778;0,758382;0,626029;-0,619158;-0,608567;0,679779;0,593580;0,584446;0,687519;1,402985;1,988891
2,441167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,766980;0,695546;0,469858;0,476403;0,863628;0,000940;0,030940;0,033622;0,581000;-0,669189;0,674972;-0,573908;0,758389;0,626020;-0,619290;-0,608729;0,679867;0,593558;0,584586;0,687530;1,402985;1,988891
2,442167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,766971;0,695517;0,470019;0,476137;0,863767;0,000954;0,030739;0,033491;0,580970;-0,669265;0,674974;-0,574038;0,758395;0,626011;-0,619422;-0,608890;0,679952;0,593537;0,584725;0,687541;1,402985;1,988891
2,443167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,766961;0,695486;0,470182;0,475870;0,863906;0,000968;0,030538;0,033359;0,580940;-0,669340;0,674976;-0,574166;0,758402;0,626002;-0,619552;-0,609050;0,680037;0,593515;0,584863;0,687552;1,402985;1,988891
2,444167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,766951;0,695455;0,470344;0,475602;0,864045;0,000981;0,030336;0,033226;0,580909;-0,669414;0,674978;-0,574294;0,758408;0,625992;-0,619682;-0,609209;0,680121;0,593494;0,585001;0,687563;1,402985;1,988891
2,445167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,766941;0,695421;0,470507;0,475331;0,864185;0,000995;0,030134;0,033093;0,580879;-0,669487;0,674980;-0,574421;0,758414;0,625983;-0,619811;-0,609368;0,680204;0,593472;0,585138;0,687573;1,402985;1,988891
2,446167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,766932;0,695387;0,470671;0,475059;0,864325;0,001009;0,029931;0,032959;0,580848;-0,669559;0,674982;-0,574547;0,758421;0,625973;-0,619939;-0,609527;0,680285;0,593450;0,585274;0,687584;1,402985;1,988891
2,447167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,766922;0,695350;0,470835;0,474785;0,864466;0,001022;0,029728;0,032824;0,580817;-0,669629;0,674984;-0,574672;0,758427;0,625964;-0,620066;-0,609684;0,680366;0,593428;0,585409;0,687594;1,402985;1,988891
2,448167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,766912;0,695313;0,471000;0,474509;0,864607;0,001036;0,029524;0,032689;0,580786;-0,669699;0,674986;-0,574797;0,758433;0,625954;-0,620193;-0,609841;0,680445;0,593405;0,585543;0,687605;1,402985;1,988891
2,449167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,766902;0,695274;0,471165;0,474232;0,864749;0,001050;0,029320;0,032553;0,580754;-0,669767;0,674987;-0,574921;0,758439;0,625944;-0,620318;-0,609998;0,680523;0,593383;0,585677;0,687615;1,402985;1,988891
2,450167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,766893;0,695234;0,471331;0,473953;0,864891;0,001063;0,029116;0,032416;0,580723;-0,669835;0,674989;-0,575044;0,758445;0,625934;-0,620443;-0,610153;0,680601;0,593360;0,585810;0,687626;1,402985;1,988891
2,451167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,766883;0,695193;0,471497;0,473672;0,865034;0,001077;0,028911;0,032279;0,580691;-0,669901;0,674991;-0,575167;0,758451;0,625923;-0,620567;-0,610308;0,680677;0,593337;0,585942;0,687636;1,402985;1,988891
2,452167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,766873;0,695150;0,471664;0,473390;0,865177;0,001090;0,028706;0,032141;0,580659;-0,669966;0,674992;-0,575288;0,758457;0,625913;-0,620690;-0,610463;0,680752;0,593314;0,586074;0,687647;1,402985;1,988891
2,453167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,766863;0,695106;0,471832;0,473106;0,865321;0,001104;0,028500;0,032003;0,580627;-0,670031;0,674994;-0,575409;0,758463;0,625903;-0,620812;-0,610616;0,680825;0,593290;0,586204;0,687657;1,402985;1,988891
2,454167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,766854;0,695061;0,472000;0,472821;0,865466;0,001117;0,028295;0,031864;0,580595;-0,670094;0,674995;-0,575529;0,758469;0,625892;-0,620933;-0,610769;0,680898;0,593267;0,586334;0,687667;1,402985;1,988891
2,455167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,766844;0,695014;0,472169;0,472534;0,865611;0,001131;0,028088;0,031724;0,580563;-0,670156;0,674996;-0,575649;0,758475;0,625881;-0,621053;-0,610922;0,680970;0,593243;0,586463;0,687677;1,402985;1,988891
2,456167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,766834;0,694967;0,472338;0,472246;0,865756;0,001144;0,027882;0,031584;0,580530;-0,670217;0,674998;-0,575767;0,758481;0,625870;-0,621172;-0,611073;0,681041;0,593219;0,586591;0,687687;1,402985;1,988891
2,457167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,766824;0,694918;0,472509;0,471956;0,865903;0,001158;0,027675;0,031444;0,580497;-0,670276;0,674999;-0,575885;0,758487;0,625859;-0,621291;-0,611224;0,681110;0,593195;0,586719;0,687697;1,402985;1,988891
2,458167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,766814;0,694868;0,472680;0,471664;0,866049;0,001171;0,027467;0,031302;0,580464;-0,670335;0,675000;-0,576002;0,758493;0,625848;-0,621408;-0,611375;0,681179;0,593171;0,586846;0,687707;1,402985;1,988891
2,459167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,766805;0,694817;0,472851;0,471371;0,866197;0,001185;0,027260;0,031160;0,580431;-0,670393;0,675001;-0,576119;0,758498;0,625837;-0,621525;-0,611524;0,681246;0,593147;0,586972;0,687717;1,402985;1,988891
2,460167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,766795;0,694765;0,473023;0,471077;0,866345;0,001198;0,027052;0,031018;0,580397;-0,670449;0,675002;-0,576234;0,758504;0,625826;-0,621641;-0,611673;0,681312;0,593122;0,587097;0,687727;1,402985;1,988891
2,461167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,766785;0,694711;0,473197;0,470781;0,866493;0,001212;0,026844;0,030875;0,580364;-0,670505;0,675003;-0,576349;0,758510;0,625814;-0,621756;-0,611822;0,681377;0,593097;0,587221;0,687737;1,402985;1,988891
2,462167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,766775;0,694657;0,473370;0,470483;0,866643;0,001226;0,026635;0,030732;0,580330;-0,670559;0,675004;-0,576463;0,758515;0,625802;-0,621870;-0,611969;0,681441;0,593072;0,587345;0,687746;1,402985;1,988891
2,463167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,766765;0,694602;0,473545;0,470184;0,866793;0,001239;0,026426;0,030588;0,580296;-0,670613;0,675005;-0,576576;0,758521;0,625791;-0,621983;-0,612116;0,681505;0,593047;0,587468;0,687756;1,402985;1,988891
2,464167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,766756;0,694545;0,473720;0,469884;0,866943;0,001253;0,026217;0,030443;0,580262;-0,670665;0,675006;-0,576688;0,758526;0,625779;-0,622095;-0,612263;0,681567;0,593021;0,587590;0,687766;1,402985;1,988891
2,465167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,766746;0,694488;0,473896;0,469583;0,867094;0,001267;0,026008;0,030298;0,580227;-0,670716;0,675006;-0,576800;0,758532;0,625767;-0,622207;-0,612408;0,681627;0,592996;0,587711;0,687775;1,402985;1,988891
2,466167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,766736;0,694430;0,474073;0,469280;0,867246;0,001281;0,025798;0,030153;0,580192;-0,670767;0,675007;-0,576911;0,758537;0,625755;-0,622317;-0,612553;0,681687;0,592970;0,587831;0,687785;1,402985;1,988891
2,467167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,766726;0,694370;0,474251;0,468975;0,867399;0,001294;0,025589;0,030007;0,580157;-0,670816;0,675008;-0,577021;0,758542;0,625742;-0,622427;-0,612697;0,681746;0,592944;0,587951;0,687794;1,402985;1,988891
2,468167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,766716;0,694310;0,474430;0,468670;0,867552;0,001308;0,025379;0,029860;0,580122;-0,670864;0,675008;-0,577130;0,758548;0,625730;-0,622536;-0,612841;0,681804;0,592917;0,588070;0,687803;1,402985;1,988891
2,469167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,766706;0,694249;0,474609;0,468363;0,867706;0,001322;0,025169;0,029713;0,580087;-0,670911;0,675008;-0,577238;0,758553;0,625717;-0,622643;-0,612983;0,681860;0,592891;0,588188;0,687813;1,402985;1,988891
2,470167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,766697;0,694187;0,474790;0,468055;0,867861;0,001336;0,024958;0,029565;0,580051;-0,670957;0,675009;-0,577346;0,758558;0,625705;-0,622750;-0,613125;0,681916;0,592864;0,588305;0,687822;1,402985;1,988891
2,471167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,766687;0,694124;0,474971;0,467745;0,868016;0,001350;0,024748;0,029417;0,580015;-0,671002;0,675009;-0,577453;0,758563;0,625692;-0,622856;-0,613267;0,681971;0,592837;0,588422;0,687831;1,402985;1,988891
2,472167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,766677;0,694060;0,475153;0,467434;0,868172;0,001364;0,024537;0,029269;0,579979;-0,671046;0,675009;-0,577559;0,758568;0,625679;-0,622961;-0,613407;0,682024;0,592809;0,588537;0,687840;1,402985;1,988891
2,473167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,766667;0,693996;0,475336;0,467122;0,868329;0,001378;0,024326;0,029120;0,579942;-0,671089;0,675010;-0,577664;0,758574;0,625666;-0,623066;-0,613547;0,682077;0,592782;0,588652;0,687849;1,402985;1,988891
2,474167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,766657;0,693931;0,475520;0,466809;0,868487;0,001393;0,024115;0,028970;0,579906;-0,671130;0,675010;-0,577769;0,758579;0,625652;-0,623169;-0,613686;0,682128;0,592754;0,588766;0,687858;1,402985;1,988891
2,475167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,766647;0,693865;0,475705;0,466495;0,868645;0,001407;0,023904;0,028820;0,579869;-0,671171;0,675010;-0,577872;0,758584;0,625639;-0,623271;-0,613825;0,682178;0,592726;0,588879;0,687867;1,402985;1,988891
2,476167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,766637;0,693798;0,475891;0,466179;0,868804;0,001421;0,023692;0,028670;0,579832;-0,671211;0,675010;-0,577975;0,758588;0,625626;-0,623373;-0,613963;0,682228;0,592698;0,588992;0,687876;1,402985;1,988891
2,477167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,766627;0,693731;0,476078;0,465862;0,868964;0,001436;0,023481;0,028519;0,579794;-0,671250;0,675010;-0,578077;0,758593;0,625612;-0,623473;-0,614100;0,682276;0,592669;0,589104;0,687885;1,402985;1,988891
2,478167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,766618;0,693663;0,476266;0,465544;0,869125;0,001450;0,023269;0,028368;0,579756;-0,671287;0,675010;-0,578179;0,758598;0,625598;-0,623573;-0,614236;0,682323;0,592640;0,589214;0,687893;1,402985;1,988891
2,479167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,766608;0,693594;0,476455;0,465225;0,869287;0,001465;0,023058;0,028216;0,579718;-0,671324;0,675009;-0,578279;0,758603;0,625584;-0,623672;-0,614372;0,682369;0,592611;0,589324;0,687902;1,402985;1,988891
2,480167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,766598;0,693525;0,476645;0,464905;0,869449;0,001480;0,022846;0,028064;0,579680;-0,671360;0,675009;-0,578379;0,758608;0,625570;-0,623770;-0,614506;0,682415;0,592582;0,589434;0,687911;1,402985;1,988891
2,481167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,766588;0,693455;0,476836;0,464583;0,869613;0,001494;0,022634;0,027912;0,579642;-0,671394;0,675009;-0,578478;0,758612;0,625556;-0,623867;-0,614641;0,682459;0,592552;0,589542;0,687919;1,402985;1,988891
2,482167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,766578;0,693384;0,477028;0,464261;0,869777;0,001509;0,022422;0,027759;0,579603;-0,671428;0,675008;-0,578576;0,758617;0,625542;-0,623963;-0,614774;0,682502;0,592522;0,589650;0,687928;1,402985;1,988891
2,483167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,766568;0,693313;0,477221;0,463937;0,869942;0,001524;0,022210;0,027606;0,579564;-0,671461;0,675008;-0,578673;0,758622;0,625527;-0,624058;-0,614907;0,682544;0,592492;0,589756;0,687936;1,402985;1,988891
2,484167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,766558;0,693242;0,477415;0,463613;0,870108;0,001540;0,021998;0,027452;0,579524;-0,671492;0,675007;-0,578770;0,758626;0,625512;-0,624152;-0,615039;0,682585;0,592462;0,589862;0,687945;1,402985;1,988891
2,485167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,766548;0,693170;0,477611;0,463287;0,870275;0,001555;0,021786;0,027298;0,579484;-0,671523;0,675007;-0,578865;0,758631;0,625498;-0,624246;-0,615170;0,682625;0,592431;0,589968;0,687953;1,402985;1,988891
2,486167;1,585024;1,515008;0,094976;0,000000;0,000000;0,000000;0,200000;0,200000;0,232064;0,320000;1,680000;1,609984;0,153727;0,419166;0,150343;0,452465;0,000797;0,025352;0,011315;0,012712;0,766538;0,693097;0,477807;0,462961;0,870442;0,001570;0,021574;0,027144;0,579444;-0,671552;0,675006;-0,578960;0,758635;0,625483;-0,624338;-0,615300;0,682664;0,592400;0,590072;0,687961;1,402985;1,988891
