IEEE1 Amplidyne;Amplidyne;Amplidyne;Amplidyne;Amplidyne;Amplidyne;Amplidyne;Amplidyne;Amplidyne;Amplidyne
"Zeitpunkt in s";"u";"upss";"voel";"vuel";"uerrs";"vf";"usetp";"Vbias";"avrref"
2,057167;0,987161;0,000000;0,000000;0,000000;3,363177;0,083328;1,025000;-0,001571;1,023429
2,058167;0,987593;0,000000;0,000000;0,000000;3,362930;0,083034;1,025000;-0,001571;1,023429
2,059167;0,988024;0,000000;0,000000;0,000000;3,362673;0,082738;1,025000;-0,001571;1,023429
2,060167;0,988454;0,000000;0,000000;0,000000;3,362407;0,082441;1,025000;-0,001571;1,023429
2,061167;0,988884;0,000000;0,000000;0,000000;3,362132;0,082142;1,025000;-0,001571;1,023429
2,062167;0,989312;0,000000;0,000000;0,000000;3,361848;0,081843;1,025000;-0,001571;1,023429
2,063167;0,989739;0,000000;0,000000;0,000000;3,361556;0,081542;1,025000;-0,001571;1,023429
2,064167;0,990166;0,000000;0,000000;0,000000;3,361254;0,081240;1,025000;-0,001571;1,023429
2,065167;0,990591;0,000000;0,000000;0,000000;3,360943;0,080937;1,025000;-0,001571;1,023429
2,066167;0,991015;0,000000;0,000000;0,000000;3,360624;0,080633;1,025000;-0,001571;1,023429
2,067167;0,991439;0,000000;0,000000;0,000000;3,360296;0,080327;1,025000;-0,001571;1,023429
2,068167;0,991861;0,000000;0,000000;0,000000;3,359958;0,080021;1,025000;-0,001571;1,023429
2,069167;0,992282;0,000000;0,000000;0,000000;3,359613;0,079713;1,025000;-0,001571;1,023429
2,070167;0,992702;0,000000;0,000000;0,000000;3,359258;0,079404;1,025000;-0,001571;1,023429
2,071167;0,993121;0,000000;0,000000;0,000000;3,358895;0,079094;1,025000;-0,001571;1,023429
2,072167;0,993539;0,000000;0,000000;0,000000;3,358523;0,078783;1,025000;-0,001571;1,023429
2,073167;0,993956;0,000000;0,000000;0,000000;3,358143;0,078471;1,025000;-0,001571;1,023429
2,074167;0,994372;0,000000;0,000000;0,000000;3,357754;0,078158;1,025000;-0,001571;1,023429
2,075167;0,994787;0,000000;0,000000;0,000000;3,357356;0,077843;1,025000;-0,001571;1,023429
2,076167;0,995201;0,000000;0,000000;0,000000;3,356950;0,077528;1,025000;-0,001571;1,023429
2,077167;0,995614;0,000000;0,000000;0,000000;3,356536;0,077212;1,025000;-0,001571;1,023429
2,078167;0,996025;0,000000;0,000000;0,000000;3,356113;0,076894;1,025000;-0,001571;1,023429
2,079167;0,996436;0,000000;0,000000;0,000000;3,355681;0,076576;1,025000;-0,001571;1,023429
2,080167;0,996845;0,000000;0,000000;0,000000;3,355242;0,076256;1,025000;-0,001571;1,023429
2,081167;0,997254;0,000000;0,000000;0,000000;3,354794;0,075936;1,025000;-0,001571;1,023429
2,082167;0,997661;0,000000;0,000000;0,000000;3,354337;0,075614;1,025000;-0,001571;1,023429
2,083167;0,998067;0,000000;0,000000;0,000000;3,353873;0,075292;1,025000;-0,001571;1,023429
2,084167;0,998472;0,000000;0,000000;0,000000;3,353400;0,074969;1,025000;-0,001571;1,023429
2,085167;0,998875;0,000000;0,000000;0,000000;3,352919;0,074644;1,025000;-0,001571;1,023429
2,086167;0,999278;0,000000;0,000000;0,000000;3,352430;0,074319;1,025000;-0,001571;1,023429
2,087167;0,999680;0,000000;0,000000;0,000000;3,351933;0,073993;1,025000;-0,001571;1,023429
2,088167;1,000080;0,000000;0,000000;0,000000;3,351428;0,073666;1,025000;-0,001571;1,023429
2,089167;1,000479;0,000000;0,000000;0,000000;3,350914;0,073338;1,025000;-0,001571;1,023429
2,090167;1,000877;0,000000;0,000000;0,000000;3,350393;0,073009;1,025000;-0,001571;1,023429
2,091167;1,001274;0,000000;0,000000;0,000000;3,349864;0,072679;1,025000;-0,001571;1,023429
2,092167;1,001669;0,000000;0,000000;0,000000;3,349327;0,072348;1,025000;-0,001571;1,023429
2,093167;1,002064;0,000000;0,000000;0,000000;3,348782;0,072016;1,025000;-0,001571;1,023429
2,094167;1,002457;0,000000;0,000000;0,000000;3,348229;0,071684;1,025000;-0,001571;1,023429
2,095167;1,002849;0,000000;0,000000;0,000000;3,347669;0,071351;1,025000;-0,001571;1,023429
2,096167;1,003240;0,000000;0,000000;0,000000;3,347100;0,071017;1,025000;-0,001571;1,023429
2,097167;1,003630;0,000000;0,000000;0,000000;3,346524;0,070682;1,025000;-0,001571;1,023429
2,098167;1,004018;0,000000;0,000000;0,000000;3,345940;0,070346;1,025000;-0,001571;1,023429
2,099167;1,004406;0,000000;0,000000;0,000000;3,345349;0,070010;1,025000;-0,001571;1,023429
2,100167;1,004792;0,000000;0,000000;0,000000;3,344750;0,069672;1,025000;-0,001571;1,023429
2,101167;1,005177;0,000000;0,000000;0,000000;3,344144;0,069334;1,025000;-0,001571;1,023429
2,102167;1,005560;0,000000;0,000000;0,000000;3,343530;0,068995;1,025000;-0,001571;1,023429
2,103167;1,005943;0,000000;0,000000;0,000000;3,342908;0,068656;1,025000;-0,001571;1,023429
2,104167;1,006324;0,000000;0,000000;0,000000;3,342279;0,068315;1,025000;-0,001571;1,023429
2,105167;1,006704;0,000000;0,000000;0,000000;3,341643;0,067974;1,025000;-0,001571;1,023429
2,106167;1,007082;0,000000;0,000000;0,000000;3,340999;0,067633;1,025000;-0,001571;1,023429
2,107167;1,007460;0,000000;0,000000;0,000000;3,340348;0,067290;1,025000;-0,001571;1,023429
2,108167;1,007836;0,000000;0,000000;0,000000;3,339690;0,066947;1,025000;-0,001571;1,023429
2,109167;1,008211;0,000000;0,000000;0,000000;3,339024;0,066603;1,025000;-0,001571;1,023429
2,110167;1,008585;0,000000;0,000000;0,000000;3,338351;0,066259;1,025000;-0,001571;1,023429
2,111167;1,008957;0,000000;0,000000;0,000000;3,337672;0,065913;1,025000;-0,001571;1,023429
2,112167;1,009329;0,000000;0,000000;0,000000;3,336985;0,065567;1,025000;-0,001571;1,023429
2,113167;1,009699;0,000000;0,000000;0,000000;3,336290;0,065221;1,025000;-0,001571;1,023429
2,114167;1,010067;0,000000;0,000000;0,000000;3,335589;0,064874;1,025000;-0,001571;1,023429
2,115167;1,010435;0,000000;0,000000;0,000000;3,334881;0,064526;1,025000;-0,001571;1,023429
2,116167;1,010801;0,000000;0,000000;0,000000;3,334166;0,064178;1,025000;-0,001571;1,023429
2,117167;1,011166;0,000000;0,000000;0,000000;3,333444;0,063829;1,025000;-0,001571;1,023429
2,118167;1,011530;0,000000;0,000000;0,000000;3,332715;0,063479;1,025000;-0,001571;1,023429
2,119167;1,011892;0,000000;0,000000;0,000000;3,331979;0,063129;1,025000;-0,001571;1,023429
2,120167;1,012253;0,000000;0,000000;0,000000;3,331237;0,062779;1,025000;-0,001571;1,023429
2,121167;1,012613;0,000000;0,000000;0,000000;3,330488;0,062427;1,025000;-0,001571;1,023429
2,122167;1,012972;0,000000;0,000000;0,000000;3,329732;0,062076;1,025000;-0,001571;1,023429
2,123167;1,013329;0,000000;0,000000;0,000000;3,328969;0,061723;1,025000;-0,001571;1,023429
2,124167;1,013685;0,000000;0,000000;0,000000;3,328200;0,061371;1,025000;-0,001571;1,023429
2,125167;1,014040;0,000000;0,000000;0,000000;3,327424;0,061017;1,025000;-0,001571;1,023429
2,126167;1,014394;0,000000;0,000000;0,000000;3,326642;0,060664;1,025000;-0,001571;1,023429
2,127167;1,014746;0,000000;0,000000;0,000000;3,325853;0,060309;1,025000;-0,001571;1,023429
2,128167;1,015097;0,000000;0,000000;0,000000;3,325057;0,059955;1,025000;-0,001571;1,023429
2,129167;1,015447;0,000000;0,000000;0,000000;3,324256;0,059599;1,025000;-0,001571;1,023429
2,130167;1,015795;0,000000;0,000000;0,000000;3,323447;0,059244;1,025000;-0,001571;1,023429
2,131167;1,016142;0,000000;0,000000;0,000000;3,322633;0,058888;1,025000;-0,001571;1,023429
2,132167;1,016488;0,000000;0,000000;0,000000;3,321812;0,058531;1,025000;-0,001571;1,023429
2,133167;1,016833;0,000000;0,000000;0,000000;3,320985;0,058174;1,025000;-0,001571;1,023429
2,134167;1,017176;0,000000;0,000000;0,000000;3,320152;0,057817;1,025000;-0,001571;1,023429
2,135167;1,017518;0,000000;0,000000;0,000000;3,319312;0,057459;1,025000;-0,001571;1,023429
2,136167;1,017859;0,000000;0,000000;0,000000;3,318467;0,057101;1,025000;-0,001571;1,023429
2,137167;1,018198;0,000000;0,000000;0,000000;3,317615;0,056742;1,025000;-0,001571;1,023429
2,138167;1,018536;0,000000;0,000000;0,000000;3,316757;0,056384;1,025000;-0,001571;1,023429
2,139167;1,018873;0,000000;0,000000;0,000000;3,315894;0,056024;1,025000;-0,001571;1,023429
2,140167;1,019209;0,000000;0,000000;0,000000;3,315024;0,055665;1,025000;-0,001571;1,023429
2,141167;1,019543;0,000000;0,000000;0,000000;3,314148;0,055305;1,025000;-0,001571;1,023429
2,142167;1,019877;0,000000;0,000000;0,000000;3,313267;0,054945;1,025000;-0,001571;1,023429
2,143167;1,020208;0,000000;0,000000;0,000000;3,312379;0,054584;1,025000;-0,001571;1,023429
2,144167;1,020539;0,000000;0,000000;0,000000;3,311486;0,054223;1,025000;-0,001571;1,023429
2,145167;1,020868;0,000000;0,000000;0,000000;3,310587;0,053862;1,025000;-0,001571;1,023429
2,146167;1,021196;0,000000;0,000000;0,000000;3,309683;0,053501;1,025000;-0,001571;1,023429
2,147167;1,021523;0,000000;0,000000;0,000000;3,308772;0,053139;1,025000;-0,001571;1,023429
2,148167;1,021849;0,000000;0,000000;0,000000;3,307857;0,052777;1,025000;-0,001571;1,023429
2,149167;1,022173;0,000000;0,000000;0,000000;3,306935;0,052415;1,025000;-0,001571;1,023429
2,150167;1,022496;0,000000;0,000000;0,000000;3,306008;0,052052;1,025000;-0,001571;1,023429
2,151167;1,022817;0,000000;0,000000;0,000000;3,305075;0,051689;1,025000;-0,001571;1,023429
2,152167;1,023138;0,000000;0,000000;0,000000;3,304137;0,051327;1,025000;-0,001571;1,023429
2,153167;1,023457;0,000000;0,000000;0,000000;3,303194;0,050963;1,025000;-0,001571;1,023429
2,154167;1,023775;0,000000;0,000000;0,000000;3,302245;0,050600;1,025000;-0,001571;1,023429
2,155167;1,024092;0,000000;0,000000;0,000000;3,301291;0,050237;1,025000;-0,001571;1,023429
2,156167;1,024407;0,000000;0,000000;0,000000;3,300332;0,049873;1,025000;-0,001571;1,023429
2,157167;1,024721;0,000000;0,000000;0,000000;3,299367;0,049509;1,025000;-0,001571;1,023429
2,158167;1,025034;0,000000;0,000000;0,000000;3,298397;0,049145;1,025000;-0,001571;1,023429
2,159167;1,025346;0,000000;0,000000;0,000000;3,297422;0,048781;1,025000;-0,001571;1,023429
2,160167;1,025656;0,000000;0,000000;0,000000;3,296442;0,048417;1,025000;-0,001571;1,023429
2,161167;1,025966;0,000000;0,000000;0,000000;3,295457;0,048052;1,025000;-0,001571;1,023429
2,162167;1,026273;0,000000;0,000000;0,000000;3,294466;0,047688;1,025000;-0,001571;1,023429
2,163167;1,026580;0,000000;0,000000;0,000000;3,293471;0,047323;1,025000;-0,001571;1,023429
2,164167;1,026886;0,000000;0,000000;0,000000;3,292471;0,046958;1,025000;-0,001571;1,023429
2,165167;1,027190;0,000000;0,000000;0,000000;3,291465;0,046593;1,025000;-0,001571;1,023429
2,166167;1,027493;0,000000;0,000000;0,000000;3,290455;0,046228;1,025000;-0,001571;1,023429
2,167167;1,027795;0,000000;0,000000;0,000000;3,289440;0,045863;1,025000;-0,001571;1,023429
2,168167;1,028095;0,000000;0,000000;0,000000;3,288421;0,045498;1,025000;-0,001571;1,023429
2,169167;1,028395;0,000000;0,000000;0,000000;3,287396;0,045133;1,025000;-0,001571;1,023429
2,170167;1,028693;0,000000;0,000000;0,000000;3,286367;0,044768;1,025000;-0,001571;1,023429
2,171167;1,028990;0,000000;0,000000;0,000000;3,285333;0,044403;1,025000;-0,001571;1,023429
2,172167;1,029286;0,000000;0,000000;0,000000;3,284295;0,044038;1,025000;-0,001571;1,023429
2,173167;1,029580;0,000000;0,000000;0,000000;3,283252;0,043673;1,025000;-0,001571;1,023429
2,174167;1,029874;0,000000;0,000000;0,000000;3,282204;0,043307;1,025000;-0,001571;1,023429
2,175167;1,030166;0,000000;0,000000;0,000000;3,281152;0,042942;1,025000;-0,001571;1,023429
2,176167;1,030457;0,000000;0,000000;0,000000;3,280095;0,042577;1,025000;-0,001571;1,023429
2,177167;1,030746;0,000000;0,000000;0,000000;3,279034;0,042212;1,025000;-0,001571;1,023429
2,178167;1,031035;0,000000;0,000000;0,000000;3,277969;0,041847;1,025000;-0,001571;1,023429
2,179167;1,031322;0,000000;0,000000;0,000000;3,276899;0,041482;1,025000;-0,001571;1,023429
2,180167;1,031609;0,000000;0,000000;0,000000;3,275825;0,041117;1,025000;-0,001571;1,023429
2,181167;1,031894;0,000000;0,000000;0,000000;3,274747;0,040752;1,025000;-0,001571;1,023429
2,182167;1,032177;0,000000;0,000000;0,000000;3,273664;0,040387;1,025000;-0,001571;1,023429
2,183167;1,032460;0,000000;0,000000;0,000000;3,272578;0,040022;1,025000;-0,001571;1,023429
2,184167;1,032742;0,000000;0,000000;0,000000;3,271487;0,039657;1,025000;-0,001571;1,023429
2,185167;1,033022;0,000000;0,000000;0,000000;3,270392;0,039293;1,025000;-0,001571;1,023429
2,186167;1,033301;0,000000;0,000000;0,000000;3,269293;0,038928;1,025000;-0,001571;1,023429
2,187167;1,033579;0,000000;0,000000;0,000000;3,268190;0,038564;1,025000;-0,001571;1,023429
2,188167;1,033856;0,000000;0,000000;0,000000;3,267083;0,038199;1,025000;-0,001571;1,023429
2,189167;1,034132;0,000000;0,000000;0,000000;3,265972;0,037835;1,025000;-0,001571;1,023429
2,190167;1,034407;0,000000;0,000000;0,000000;3,264857;0,037471;1,025000;-0,001571;1,023429
2,191167;1,034680;0,000000;0,000000;0,000000;3,263739;0,037108;1,025000;-0,001571;1,023429
2,192167;1,034953;0,000000;0,000000;0,000000;3,262616;0,036744;1,025000;-0,001571;1,023429
2,193167;1,035224;0,000000;0,000000;0,000000;3,261490;0,036380;1,025000;-0,001571;1,023429
2,194167;1,035494;0,000000;0,000000;0,000000;3,260360;0,036017;1,025000;-0,001571;1,023429
2,195167;1,035763;0,000000;0,000000;0,000000;3,259226;0,035654;1,025000;-0,001571;1,023429
2,196167;1,036031;0,000000;0,000000;0,000000;3,258089;0,035291;1,025000;-0,001571;1,023429
2,197167;1,036298;0,000000;0,000000;0,000000;3,256948;0,034928;1,025000;-0,001571;1,023429
2,198167;1,036564;0,000000;0,000000;0,000000;3,255804;0,034566;1,025000;-0,001571;1,023429
2,199167;1,036828;0,000000;0,000000;0,000000;3,254656;0,034204;1,025000;-0,001571;1,023429
2,200167;1,037092;0,000000;0,000000;0,000000;3,253504;0,033841;1,025000;-0,001571;1,023429
2,201167;1,037354;0,000000;0,000000;0,000000;3,252349;0,033480;1,025000;-0,001571;1,023429
2,202167;1,037616;0,000000;0,000000;0,000000;3,251191;0,033118;1,025000;-0,001571;1,023429
2,203167;1,037876;0,000000;0,000000;0,000000;3,250029;0,032757;1,025000;-0,001571;1,023429
2,204167;1,038135;0,000000;0,000000;0,000000;3,248864;0,032396;1,025000;-0,001571;1,023429
2,205167;1,038393;0,000000;0,000000;0,000000;3,247696;0,032035;1,025000;-0,001571;1,023429
2,206167;1,038650;0,000000;0,000000;0,000000;3,246524;0,031675;1,025000;-0,001571;1,023429
2,207167;1,038906;0,000000;0,000000;0,000000;3,245349;0,031314;1,025000;-0,001571;1,023429
2,208167;1,039161;0,000000;0,000000;0,000000;3,244171;0,030954;1,025000;-0,001571;1,023429
2,209167;1,039415;0,000000;0,000000;0,000000;3,242990;0,030595;1,025000;-0,001571;1,023429
2,210167;1,039668;0,000000;0,000000;0,000000;3,241806;0,030236;1,025000;-0,001571;1,023429
2,211167;1,039920;0,000000;0,000000;0,000000;3,240619;0,029877;1,025000;-0,001571;1,023429
2,212167;1,040171;0,000000;0,000000;0,000000;3,239428;0,029518;1,025000;-0,001571;1,023429
2,213167;1,040420;0,000000;0,000000;0,000000;3,238235;0,029160;1,025000;-0,001571;1,023429
2,214167;1,040669;0,000000;0,000000;0,000000;3,237039;0,028802;1,025000;-0,001571;1,023429
2,215167;1,040917;0,000000;0,000000;0,000000;3,235840;0,028444;1,025000;-0,001571;1,023429
2,216167;1,041164;0,000000;0,000000;0,000000;3,234638;0,028087;1,025000;-0,001571;1,023429
2,217167;1,041409;0,000000;0,000000;0,000000;3,233433;0,027730;1,025000;-0,001571;1,023429
2,218167;1,041654;0,000000;0,000000;0,000000;3,232225;0,027374;1,025000;-0,001571;1,023429
2,219167;1,041898;0,000000;0,000000;0,000000;3,231015;0,027018;1,025000;-0,001571;1,023429
2,220167;1,042140;0,000000;0,000000;0,000000;3,229802;0,026662;1,025000;-0,001571;1,023429
2,221167;1,042382;0,000000;0,000000;0,000000;3,228586;0,026307;1,025000;-0,001571;1,023429
2,222167;1,042623;0,000000;0,000000;0,000000;3,227367;0,025952;1,025000;-0,001571;1,023429
2,223167;1,042862;0,000000;0,000000;0,000000;3,226146;0,025597;1,025000;-0,001571;1,023429
2,224167;1,043101;0,000000;0,000000;0,000000;3,224923;0,025243;1,025000;-0,001571;1,023429
2,225167;1,043339;0,000000;0,000000;0,000000;3,223697;0,024889;1,025000;-0,001571;1,023429
2,226167;1,043576;0,000000;0,000000;0,000000;3,222468;0,024536;1,025000;-0,001571;1,023429
2,227167;1,043811;0,000000;0,000000;0,000000;3,221237;0,024184;1,025000;-0,001571;1,023429
2,228167;1,044046;0,000000;0,000000;0,000000;3,220003;0,023831;1,025000;-0,001571;1,023429
2,229167;1,044280;0,000000;0,000000;0,000000;3,218767;0,023479;1,025000;-0,001571;1,023429
2,230167;1,044513;0,000000;0,000000;0,000000;3,217529;0,023128;1,025000;-0,001571;1,023429
2,231167;1,044745;0,000000;0,000000;0,000000;3,216289;0,022777;1,025000;-0,001571;1,023429
2,232167;1,044976;0,000000;0,000000;0,000000;3,215046;0,022427;1,025000;-0,001571;1,023429
2,233167;1,045206;0,000000;0,000000;0,000000;3,213801;0,022077;1,025000;-0,001571;1,023429
2,234167;1,045436;0,000000;0,000000;0,000000;3,212554;0,021727;1,025000;-0,001571;1,023429
2,235167;1,045664;0,000000;0,000000;0,000000;3,211304;0,021378;1,025000;-0,001571;1,023429
2,236167;1,045891;0,000000;0,000000;0,000000;3,210053;0,021030;1,025000;-0,001571;1,023429
2,237167;1,046118;0,000000;0,000000;0,000000;3,208799;0,020682;1,025000;-0,001571;1,023429
2,238167;1,046343;0,000000;0,000000;0,000000;3,207543;0,020335;1,025000;-0,001571;1,023429
2,239167;1,046568;0,000000;0,000000;0,000000;3,206285;0,019988;1,025000;-0,001571;1,023429
2,240167;1,046792;0,000000;0,000000;0,000000;3,205026;0,019641;1,025000;-0,001571;1,023429
2,241167;1,047014;0,000000;0,000000;0,000000;3,203764;0,019295;1,025000;-0,001571;1,023429
2,242167;1,047236;0,000000;0,000000;0,000000;3,202500;0,018950;1,025000;-0,001571;1,023429
2,243167;1,047457;0,000000;0,000000;0,000000;3,201235;0,018606;1,025000;-0,001571;1,023429
2,244167;1,047677;0,000000;0,000000;0,000000;3,199968;0,018261;1,025000;-0,001571;1,023429
2,245167;1,047897;0,000000;0,000000;0,000000;3,198698;0,017918;1,025000;-0,001571;1,023429
2,246167;1,048115;0,000000;0,000000;0,000000;3,197427;0,017575;1,025000;-0,001571;1,023429
2,247167;1,048332;0,000000;0,000000;0,000000;3,196155;0,017232;1,025000;-0,001571;1,023429
2,248167;1,048549;0,000000;0,000000;0,000000;3,194880;0,016890;1,025000;-0,001571;1,023429
2,249167;1,048765;0,000000;0,000000;0,000000;3,193604;0,016549;1,025000;-0,001571;1,023429
2,250167;1,048980;0,000000;0,000000;0,000000;3,192327;0,016209;1,025000;-0,001571;1,023429
2,251167;1,049194;0,000000;0,000000;0,000000;3,191047;0,015868;1,025000;-0,001571;1,023429
2,252167;1,049407;0,000000;0,000000;0,000000;3,189766;0,015529;1,025000;-0,001571;1,023429
2,253167;1,049619;0,000000;0,000000;0,000000;3,188484;0,015190;1,025000;-0,001571;1,023429
2,254167;1,049831;0,000000;0,000000;0,000000;3,187200;0,014852;1,025000;-0,001571;1,023429
2,255167;1,050041;0,000000;0,000000;0,000000;3,185915;0,014514;1,025000;-0,001571;1,023429
2,256167;1,050251;0,000000;0,000000;0,000000;3,184628;0,014177;1,025000;-0,001571;1,023429
2,257167;1,050460;0,000000;0,000000;0,000000;3,183339;0,013841;1,025000;-0,001571;1,023429
2,258167;1,050668;0,000000;0,000000;0,000000;3,182050;0,013505;1,025000;-0,001571;1,023429
2,259167;1,050875;0,000000;0,000000;0,000000;3,180759;0,013170;1,025000;-0,001571;1,023429
2,260167;1,051082;0,000000;0,000000;0,000000;3,179466;0,012836;1,025000;-0,001571;1,023429
2,261167;1,051288;0,000000;0,000000;0,000000;3,178173;0,012502;1,025000;-0,001571;1,023429
2,262167;1,051492;0,000000;0,000000;0,000000;3,176878;0,012169;1,025000;-0,001571;1,023429
2,263167;1,051696;0,000000;0,000000;0,000000;3,175582;0,011837;1,025000;-0,001571;1,023429
2,264167;1,051900;0,000000;0,000000;0,000000;3,174285;0,011505;1,025000;-0,001571;1,023429
2,265167;1,052102;0,000000;0,000000;0,000000;3,172986;0,011174;1,025000;-0,001571;1,023429
2,266167;1,052304;0,000000;0,000000;0,000000;3,171687;0,010844;1,025000;-0,001571;1,023429
2,267167;1,052504;0,000000;0,000000;0,000000;3,170386;0,010514;1,025000;-0,001571;1,023429
2,268167;1,052704;0,000000;0,000000;0,000000;3,169084;0,010185;1,025000;-0,001571;1,023429
2,269167;1,052904;0,000000;0,000000;0,000000;3,167782;0,009857;1,025000;-0,001571;1,023429
2,270167;1,053102;0,000000;0,000000;0,000000;3,166478;0,009529;1,025000;-0,001571;1,023429
2,271167;1,053300;0,000000;0,000000;0,000000;3,165173;0,009202;1,025000;-0,001571;1,023429
2,272167;1,053496;0,000000;0,000000;0,000000;3,163868;0,008876;1,025000;-0,001571;1,023429
2,273167;1,053692;0,000000;0,000000;0,000000;3,162561;0,008551;1,025000;-0,001571;1,023429
2,274167;1,053888;0,000000;0,000000;0,000000;3,161254;0,008226;1,025000;-0,001571;1,023429
2,275167;1,054082;0,000000;0,000000;0,000000;3,159946;0,007902;1,025000;-0,001571;1,023429
2,276167;1,054276;0,000000;0,000000;0,000000;3,158637;0,007579;1,025000;-0,001571;1,023429
2,277167;1,054469;0,000000;0,000000;0,000000;3,157327;0,007257;1,025000;-0,001571;1,023429
2,278167;1,054661;0,000000;0,000000;0,000000;3,156016;0,006935;1,025000;-0,001571;1,023429
2,279167;1,054852;0,000000;0,000000;0,000000;3,154705;0,006614;1,025000;-0,001571;1,023429
2,280167;1,055043;0,000000;0,000000;0,000000;3,153393;0,006294;1,025000;-0,001571;1,023429
2,281167;1,055233;0,000000;0,000000;0,000000;3,152080;0,005974;1,025000;-0,001571;1,023429
2,282167;1,055422;0,000000;0,000000;0,000000;3,150767;0,005656;1,025000;-0,001571;1,023429
2,283167;1,055610;0,000000;0,000000;0,000000;3,149453;0,005338;1,025000;-0,001571;1,023429
2,284167;1,055798;0,000000;0,000000;0,000000;3,148138;0,005021;1,025000;-0,001571;1,023429
2,285167;1,055985;0,000000;0,000000;0,000000;3,146823;0,004704;1,025000;-0,001571;1,023429
2,286167;1,056171;0,000000;0,000000;0,000000;3,145507;0,004389;1,025000;-0,001571;1,023429
2,287167;1,056356;0,000000;0,000000;0,000000;3,144191;0,004074;1,025000;-0,001571;1,023429
2,288167;1,056541;0,000000;0,000000;0,000000;3,142875;0,003760;1,025000;-0,001571;1,023429
2,289167;1,056725;0,000000;0,000000;0,000000;3,141557;0,003447;1,025000;-0,001571;1,023429
2,290167;1,056908;0,000000;0,000000;0,000000;3,140240;0,003134;1,025000;-0,001571;1,023429
2,291167;1,057090;0,000000;0,000000;0,000000;3,138922;0,002822;1,025000;-0,001571;1,023429
2,292167;1,057272;0,000000;0,000000;0,000000;3,137604;0,002512;1,025000;-0,001571;1,023429
2,293167;1,057453;0,000000;0,000000;0,000000;3,136285;0,002202;1,025000;-0,001571;1,023429
2,294167;1,057633;0,000000;0,000000;0,000000;3,134966;0,001892;1,025000;-0,001571;1,023429
2,295167;1,057812;0,000000;0,000000;0,000000;3,133647;0,001584;1,025000;-0,001571;1,023429
2,296167;1,057991;0,000000;0,000000;0,000000;3,132328;0,001277;1,025000;-0,001571;1,023429
2,297167;1,058169;0,000000;0,000000;0,000000;3,131008;0,000970;1,025000;-0,001571;1,023429
2,298167;1,058346;0,000000;0,000000;0,000000;3,129688;0,000664;1,025000;-0,001571;1,023429
2,299167;1,058523;0,000000;0,000000;0,000000;3,128368;0,000359;1,025000;-0,001571;1,023429
2,300167;1,058698;0,000000;0,000000;0,000000;3,127048;0,000055;1,025000;-0,001571;1,023429
2,301167;1,058873;0,000000;0,000000;0,000000;3,125728;-0,000249;1,025000;-0,001571;1,023429
2,302167;1,059048;0,000000;0,000000;0,000000;3,124407;-0,000551;1,025000;-0,001571;1,023429
2,303167;1,059221;0,000000;0,000000;0,000000;3,123087;-0,000853;1,025000;-0,001571;1,023429
2,304167;1,059394;0,000000;0,000000;0,000000;3,121766;-0,001154;1,025000;-0,001571;1,023429
2,305167;1,059566;0,000000;0,000000;0,000000;3,120446;-0,001454;1,025000;-0,001571;1,023429
2,306167;1,059738;0,000000;0,000000;0,000000;3,119125;-0,001753;1,025000;-0,001571;1,023429
2,307167;1,059909;0,000000;0,000000;0,000000;3,117804;-0,002051;1,025000;-0,001571;1,023429
2,308167;1,060079;0,000000;0,000000;0,000000;3,116484;-0,002349;1,025000;-0,001571;1,023429
2,309167;1,060248;0,000000;0,000000;0,000000;3,115163;-0,002645;1,025000;-0,001571;1,023429
2,310167;1,060416;0,000000;0,000000;0,000000;3,113843;-0,002941;1,025000;-0,001571;1,023429
2,311167;1,060584;0,000000;0,000000;0,000000;3,112523;-0,003236;1,025000;-0,001571;1,023429
2,312167;1,060752;0,000000;0,000000;0,000000;3,111203;-0,003530;1,025000;-0,001571;1,023429
2,313167;1,060918;0,000000;0,000000;0,000000;3,109883;-0,003823;1,025000;-0,001571;1,023429
2,314167;1,061084;0,000000;0,000000;0,000000;3,108563;-0,004115;1,025000;-0,001571;1,023429
2,315167;1,061249;0,000000;0,000000;0,000000;3,107243;-0,004407;1,025000;-0,001571;1,023429
2,316167;1,061413;0,000000;0,000000;0,000000;3,105924;-0,004697;1,025000;-0,001571;1,023429
2,317167;1,061577;0,000000;0,000000;0,000000;3,104605;-0,004987;1,025000;-0,001571;1,023429
2,318167;1,061740;0,000000;0,000000;0,000000;3,103286;-0,005275;1,025000;-0,001571;1,023429
2,319167;1,061902;0,000000;0,000000;0,000000;3,101968;-0,005563;1,025000;-0,001571;1,023429
2,320167;1,062063;0,000000;0,000000;0,000000;3,100650;-0,005850;1,025000;-0,001571;1,023429
2,321167;1,062224;0,000000;0,000000;0,000000;3,099332;-0,006136;1,025000;-0,001571;1,023429
2,322167;1,062384;0,000000;0,000000;0,000000;3,098014;-0,006421;1,025000;-0,001571;1,023429
2,323167;1,062543;0,000000;0,000000;0,000000;3,096697;-0,006705;1,025000;-0,001571;1,023429
2,324167;1,062702;0,000000;0,000000;0,000000;3,095381;-0,006988;1,025000;-0,001571;1,023429
2,325167;1,062860;0,000000;0,000000;0,000000;3,094064;-0,007271;1,025000;-0,001571;1,023429
2,326167;1,063017;0,000000;0,000000;0,000000;3,092749;-0,007552;1,025000;-0,001571;1,023429
2,327167;1,063174;0,000000;0,000000;0,000000;3,091433;-0,007833;1,025000;-0,001571;1,023429
