Standard Model;G1;G1;G1;G1;G1;G1;G1;G1;G1;G1;G1;G1;G1;G1;G1;G1;G1;G1;G1;G1;G1;G1;G1;G1;G1;G1;G1;G1;G1;G1;G1;G1;G1;G1;G1;G1;G1;G1;G1;G1;G1;G1
1,556167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,287528;-0,118016;0,767752;-0,110289;4,318301;0,049926;-0,047525;0,000000;0,937770;0,019005;1,014545;0,007976;1,396418;1,002729;0,008936;0,000000;-0,019058;0,944577;-0,008029;1,021352;1,082139;2,502297
1,557167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,287522;-0,118019;0,768145;-0,110256;4,318705;0,049717;-0,047180;0,000000;0,937682;0,019051;1,014497;0,008025;1,396400;1,002670;0,008992;0,000000;-0,019105;0,944510;-0,008079;1,021325;1,082139;2,502297
1,558167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,287516;-0,118020;0,768533;-0,110222;4,319106;0,049508;-0,046836;0,000000;0,937595;0,019097;1,014449;0,008074;1,396382;1,002610;0,009047;0,000000;-0,019151;0,944445;-0,008129;1,021298;1,082139;2,502297
1,559167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,287510;-0,118020;0,768917;-0,110187;4,319504;0,049298;-0,046493;0,000000;0,937509;0,019142;1,014401;0,008123;1,396364;1,002551;0,009101;0,000000;-0,019197;0,944380;-0,008178;1,021271;1,082139;2,502297
1,560167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,287504;-0,118018;0,769296;-0,110150;4,319899;0,049087;-0,046152;0,000000;0,937423;0,019187;1,014353;0,008172;1,396346;1,002493;0,009155;0,000000;-0,019242;0,944315;-0,008227;1,021245;1,082139;2,502297
1,561167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,287498;-0,118014;0,769670;-0,110113;4,320291;0,048876;-0,045812;0,000000;0,937338;0,019231;1,014305;0,008220;1,396328;1,002434;0,009209;0,000000;-0,019287;0,944251;-0,008276;1,021218;1,082139;2,502297
1,562167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,287492;-0,118010;0,770040;-0,110074;4,320680;0,048665;-0,045473;0,000000;0,937254;0,019275;1,014258;0,008267;1,396310;1,002376;0,009263;0,000000;-0,019331;0,944188;-0,008324;1,021192;1,082139;2,502297
1,563167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,287485;-0,118003;0,770406;-0,110034;4,321066;0,048453;-0,045135;0,000000;0,937170;0,019318;1,014211;0,008315;1,396292;1,002318;0,009316;0,000000;-0,019375;0,944126;-0,008372;1,021166;1,082139;2,502297
1,564167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,287479;-0,117995;0,770767;-0,109993;4,321449;0,048240;-0,044799;0,000000;0,937087;0,019361;1,014164;0,008362;1,396274;1,002260;0,009368;0,000000;-0,019418;0,944064;-0,008419;1,021141;1,082139;2,502297
1,565167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,287473;-0,117986;0,771123;-0,109950;4,321828;0,048027;-0,044463;0,000000;0,937005;0,019403;1,014117;0,008408;1,396256;1,002202;0,009421;0,000000;-0,019461;0,944003;-0,008466;1,021115;1,082139;2,502297
1,566167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,287467;-0,117976;0,771475;-0,109907;4,322205;0,047814;-0,044129;0,000000;0,936923;0,019445;1,014070;0,008454;1,396238;1,002145;0,009472;0,000000;-0,019504;0,943942;-0,008513;1,021090;1,082139;2,502297
1,567167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,287461;-0,117963;0,771823;-0,109862;4,322578;0,047600;-0,043796;0,000000;0,936842;0,019487;1,014024;0,008500;1,396220;1,002088;0,009524;0,000000;-0,019546;0,943882;-0,008559;1,021064;1,082139;2,502297
1,568167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,287455;-0,117950;0,772166;-0,109816;4,322949;0,047385;-0,043464;0,000000;0,936761;0,019527;1,013978;0,008546;1,396202;1,002031;0,009575;0,000000;-0,019587;0,943823;-0,008605;1,021039;1,082139;2,502297
1,569167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,287449;-0,117935;0,772504;-0,109769;4,323316;0,047171;-0,043134;0,000000;0,936681;0,019568;1,013932;0,008591;1,396183;1,001975;0,009626;0,000000;-0,019628;0,943764;-0,008651;1,021014;1,082139;2,502297
1,570167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,287443;-0,117919;0,772838;-0,109721;4,323680;0,046955;-0,042804;0,000000;0,936602;0,019608;1,013886;0,008636;1,396165;1,001918;0,009676;0,000000;-0,019669;0,943706;-0,008696;1,020990;1,082139;2,502297
1,571167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,287437;-0,117901;0,773167;-0,109672;4,324041;0,046739;-0,042476;0,000000;0,936523;0,019648;1,013840;0,008681;1,396147;1,001862;0,009726;0,000000;-0,019709;0,943649;-0,008742;1,020965;1,082139;2,502297
1,572167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,287431;-0,117882;0,773492;-0,109621;4,324399;0,046523;-0,042149;0,000000;0,936446;0,019687;1,013795;0,008725;1,396129;1,001807;0,009775;0,000000;-0,019748;0,943592;-0,008786;1,020941;1,082139;2,502297
1,573167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,287425;-0,117861;0,773813;-0,109570;4,324754;0,046306;-0,041823;0,000000;0,936368;0,019726;1,013749;0,008769;1,396111;1,001751;0,009824;0,000000;-0,019788;0,943536;-0,008831;1,020917;1,082139;2,502297
1,574167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,287419;-0,117840;0,774129;-0,109517;4,325106;0,046089;-0,041498;0,000000;0,936292;0,019764;1,013704;0,008812;1,396092;1,001696;0,009873;0,000000;-0,019826;0,943480;-0,008875;1,020893;1,082139;2,502297
1,575167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,287413;-0,117817;0,774440;-0,109463;4,325455;0,045872;-0,041175;0,000000;0,936216;0,019802;1,013660;0,008855;1,396074;1,001641;0,009922;0,000000;-0,019865;0,943425;-0,008918;1,020869;1,082139;2,502297
1,576167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,287407;-0,117792;0,774747;-0,109409;4,325801;0,045654;-0,040852;0,000000;0,936140;0,019839;1,013615;0,008898;1,396056;1,001586;0,009970;0,000000;-0,019902;0,943371;-0,008962;1,020846;1,082139;2,502297
1,577167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,287401;-0,117766;0,775049;-0,109353;4,326143;0,045435;-0,040531;0,000000;0,936065;0,019876;1,013570;0,008941;1,396038;1,001532;0,010017;0,000000;-0,019940;0,943318;-0,009005;1,020823;1,082139;2,502297
1,578167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,287395;-0,117739;0,775347;-0,109296;4,326482;0,045217;-0,040211;0,000000;0,935991;0,019912;1,013526;0,008983;1,396019;1,001477;0,010064;0,000000;-0,019977;0,943265;-0,009047;1,020799;1,082139;2,502297
1,579167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,287389;-0,117710;0,775640;-0,109238;4,326819;0,044997;-0,039893;0,000000;0,935918;0,019948;1,013482;0,009025;1,396001;1,001424;0,010111;0,000000;-0,020013;0,943212;-0,009090;1,020776;1,082139;2,502297
1,580167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,287383;-0,117681;0,775929;-0,109179;4,327152;0,044778;-0,039575;0,000000;0,935845;0,019984;1,013438;0,009066;1,395983;1,001370;0,010158;0,000000;-0,020049;0,943161;-0,009132;1,020754;1,082139;2,502297
1,581167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,287376;-0,117650;0,776214;-0,109119;4,327482;0,044558;-0,039259;0,000000;0,935773;0,020019;1,013394;0,009107;1,395964;1,001316;0,010204;0,000000;-0,020085;0,943110;-0,009173;1,020731;1,082139;2,502297
1,582167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,287370;-0,117617;0,776493;-0,109058;4,327809;0,044337;-0,038943;0,000000;0,935701;0,020054;1,013351;0,009148;1,395946;1,001263;0,010250;0,000000;-0,020120;0,943060;-0,009215;1,020709;1,082139;2,502297
1,583167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,287364;-0,117583;0,776769;-0,108996;4,328132;0,044117;-0,038629;0,000000;0,935631;0,020088;1,013307;0,009189;1,395928;1,001210;0,010295;0,000000;-0,020155;0,943010;-0,009256;1,020687;1,082139;2,502297
1,584167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,287358;-0,117548;0,777040;-0,108932;4,328453;0,043896;-0,038316;0,000000;0,935560;0,020122;1,013264;0,009229;1,395909;1,001158;0,010340;0,000000;-0,020189;0,942961;-0,009296;1,020665;1,082139;2,502297
1,585167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,287352;-0,117512;0,777306;-0,108868;4,328771;0,043674;-0,038005;0,000000;0,935491;0,020155;1,013221;0,009269;1,395891;1,001105;0,010385;0,000000;-0,020223;0,942912;-0,009337;1,020643;1,082139;2,502297
1,586167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,287346;-0,117475;0,777568;-0,108803;4,329085;0,043452;-0,037694;0,000000;0,935422;0,020188;1,013179;0,009308;1,395873;1,001053;0,010429;0,000000;-0,020257;0,942865;-0,009377;1,020621;1,082139;2,502297
1,587167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,287340;-0,117436;0,777826;-0,108737;4,329396;0,043230;-0,037385;0,000000;0,935354;0,020221;1,013136;0,009347;1,395854;1,001002;0,010473;0,000000;-0,020290;0,942817;-0,009416;1,020600;1,082139;2,502297
1,588167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,287334;-0,117396;0,778079;-0,108670;4,329704;0,043007;-0,037077;0,000000;0,935286;0,020253;1,013094;0,009386;1,395836;1,000950;0,010517;0,000000;-0,020323;0,942771;-0,009456;1,020579;1,082139;2,502297
1,589167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,287328;-0,117355;0,778327;-0,108602;4,330009;0,042784;-0,036770;0,000000;0,935219;0,020285;1,013052;0,009425;1,395817;1,000899;0,010560;0,000000;-0,020355;0,942725;-0,009495;1,020558;1,082139;2,502297
1,590167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,287322;-0,117312;0,778571;-0,108532;4,330311;0,042561;-0,036464;0,000000;0,935153;0,020316;1,013010;0,009463;1,395799;1,000848;0,010603;0,000000;-0,020387;0,942680;-0,009533;1,020537;1,082139;2,502297
1,591167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,287316;-0,117268;0,778811;-0,108462;4,330610;0,042338;-0,036159;0,000000;0,935087;0,020347;1,012968;0,009501;1,395780;1,000797;0,010645;0,000000;-0,020418;0,942635;-0,009572;1,020516;1,082139;2,502297
1,592167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,287310;-0,117223;0,779046;-0,108391;4,330905;0,042114;-0,035856;0,000000;0,935022;0,020378;1,012926;0,009539;1,395762;1,000746;0,010687;0,000000;-0,020449;0,942591;-0,009610;1,020496;1,082139;2,502297
1,593167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,287304;-0,117177;0,779277;-0,108319;4,331198;0,041889;-0,035553;0,000000;0,934957;0,020408;1,012885;0,009576;1,395743;1,000696;0,010729;0,000000;-0,020480;0,942548;-0,009648;1,020476;1,082139;2,502297
1,594167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,287298;-0,117130;0,779503;-0,108246;4,331487;0,041665;-0,035252;0,000000;0,934894;0,020438;1,012844;0,009613;1,395725;1,000646;0,010770;0,000000;-0,020510;0,942506;-0,009685;1,020456;1,082139;2,502297
1,595167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,287292;-0,117081;0,779725;-0,108172;4,331773;0,041440;-0,034952;0,000000;0,934831;0,020467;1,012803;0,009650;1,395706;1,000597;0,010812;0,000000;-0,020539;0,942464;-0,009722;1,020436;1,082139;2,502297
1,596167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,287286;-0,117031;0,779942;-0,108097;4,332056;0,041215;-0,034653;0,000000;0,934768;0,020496;1,012762;0,009686;1,395688;1,000547;0,010852;0,000000;-0,020569;0,942422;-0,009759;1,020416;1,082139;2,502297
1,597167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,287280;-0,116980;0,780155;-0,108021;4,332336;0,040989;-0,034356;0,000000;0,934706;0,020524;1,012722;0,009722;1,395669;1,000498;0,010893;0,000000;-0,020598;0,942382;-0,009796;1,020397;1,082139;2,502297
1,598167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,287274;-0,116928;0,780364;-0,107945;4,332613;0,040764;-0,034059;0,000000;0,934645;0,020552;1,012681;0,009758;1,395651;1,000449;0,010933;0,000000;-0,020626;0,942342;-0,009832;1,020378;1,082139;2,502297
1,599167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,287268;-0,116875;0,780568;-0,107867;4,332886;0,040537;-0,033764;0,000000;0,934585;0,020580;1,012641;0,009793;1,395632;1,000401;0,010972;0,000000;-0,020654;0,942302;-0,009868;1,020359;1,082139;2,502297
1,600167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,287262;-0,116820;0,780767;-0,107788;4,333156;0,040311;-0,033469;0,000000;0,934525;0,020607;1,012601;0,009828;1,395614;1,000352;0,011012;0,000000;-0,020682;0,942263;-0,009903;1,020340;1,082139;2,502297
1,601167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,287256;-0,116764;0,780962;-0,107709;4,333424;0,040084;-0,033176;0,000000;0,934465;0,020634;1,012562;0,009863;1,395595;1,000304;0,011051;0,000000;-0,020709;0,942225;-0,009939;1,020321;1,082139;2,502297
1,602167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,287250;-0,116707;0,781153;-0,107628;4,333688;0,039857;-0,032884;0,000000;0,934407;0,020660;1,012522;0,009898;1,395576;1,000256;0,011089;0,000000;-0,020736;0,942188;-0,009974;1,020303;1,082139;2,502297
1,603167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,287244;-0,116649;0,781339;-0,107547;4,333949;0,039630;-0,032593;0,000000;0,934349;0,020686;1,012483;0,009932;1,395558;1,000209;0,011128;0,000000;-0,020763;0,942151;-0,010008;1,020285;1,082139;2,502297
1,604167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,287238;-0,116590;0,781521;-0,107464;4,334206;0,039403;-0,032303;0,000000;0,934292;0,020712;1,012444;0,009966;1,395539;1,000162;0,011166;0,000000;-0,020789;0,942115;-0,010043;1,020267;1,082139;2,502297
1,605167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,287232;-0,116530;0,781699;-0,107381;4,334461;0,039175;-0,032015;0,000000;0,934235;0,020737;1,012405;0,009999;1,395521;1,000115;0,011203;0,000000;-0,020815;0,942079;-0,010077;1,020249;1,082139;2,502297
1,606167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,287226;-0,116468;0,781872;-0,107297;4,334712;0,038947;-0,031727;0,000000;0,934179;0,020762;1,012366;0,010032;1,395502;1,000068;0,011241;0,000000;-0,020840;0,942044;-0,010110;1,020231;1,082139;2,502297
1,607167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,287220;-0,116405;0,782040;-0,107212;4,334960;0,038719;-0,031441;0,000000;0,934124;0,020787;1,012328;0,010065;1,395483;1,000021;0,011278;0,000000;-0,020865;0,942010;-0,010144;1,020214;1,082139;2,502297
1,608167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,287213;-0,116342;0,782204;-0,107126;4,335206;0,038490;-0,031155;0,000000;0,934069;0,020811;1,012289;0,010098;1,395465;0,999975;0,011314;0,000000;-0,020890;0,941976;-0,010177;1,020197;1,082139;2,502297
1,609167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,287207;-0,116277;0,782364;-0,107039;4,335447;0,038261;-0,030871;0,000000;0,934015;0,020834;1,012251;0,010131;1,395446;0,999929;0,011350;0,000000;-0,020914;0,941943;-0,010210;1,020180;1,082139;2,502297
1,610167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,287201;-0,116210;0,782520;-0,106952;4,335686;0,038032;-0,030588;0,000000;0,933961;0,020858;1,012213;0,010163;1,395427;0,999884;0,011386;0,000000;-0,020938;0,941911;-0,010242;1,020163;1,082139;2,502297
1,611167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,287195;-0,116143;0,782671;-0,106863;4,335922;0,037803;-0,030306;0,000000;0,933909;0,020881;1,012176;0,010194;1,395409;0,999838;0,011422;0,000000;-0,020961;0,941879;-0,010275;1,020146;1,082139;2,502297
1,612167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,287189;-0,116075;0,782817;-0,106774;4,336154;0,037574;-0,030025;0,000000;0,933856;0,020903;1,012138;0,010226;1,395390;0,999793;0,011457;0,000000;-0,020984;0,941848;-0,010307;1,020130;1,082139;2,502297
1,613167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,287183;-0,116005;0,782959;-0,106684;4,336384;0,037344;-0,029745;0,000000;0,933805;0,020926;1,012101;0,010257;1,395371;0,999749;0,011492;0,000000;-0,021007;0,941818;-0,010338;1,020114;1,082139;2,502297
1,614167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,287177;-0,115935;0,783097;-0,106592;4,336610;0,037114;-0,029467;0,000000;0,933754;0,020947;1,012064;0,010288;1,395353;0,999704;0,011527;0,000000;-0,021029;0,941788;-0,010370;1,020098;1,082139;2,502297
1,615167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,287171;-0,115863;0,783230;-0,106500;4,336833;0,036884;-0,029189;0,000000;0,933704;0,020969;1,012027;0,010319;1,395334;0,999660;0,011561;0,000000;-0,021051;0,941759;-0,010401;1,020082;1,082139;2,502297
1,616167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,287165;-0,115790;0,783359;-0,106408;4,337052;0,036654;-0,028912;0,000000;0,933654;0,020990;1,011990;0,010349;1,395315;0,999616;0,011595;0,000000;-0,021072;0,941730;-0,010432;1,020066;1,082139;2,502297
1,617167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,287159;-0,115716;0,783484;-0,106314;4,337269;0,036423;-0,028637;0,000000;0,933605;0,021010;1,011954;0,010379;1,395296;0,999572;0,011629;0,000000;-0,021094;0,941703;-0,010462;1,020051;1,082139;2,502297
1,618167;0,278190;0,156667;0,083160;0,000000;0,000000;0,000000;0,100000;0,100000;0,150480;0,150000;0,361350;0,239827;0,091425;0,022297;0,018868;0,000000;0,000111;0,003172;0,003104;0,000000;0,287153;-0,115642;0,783604;-0,106219;4,337482;0,036192;-0,028363;0,000000;0,933557;0,021031;1,011918;0,010409;1,395278;0,999529;0,011662;0,000000;-0,021114;0,941675;-0,010492;1,020036;1,082139;2,502297
